trainGaId;populationNr;iterations;score
trainGa05fitFac03b;w004;159;18378.203
trainGa05fitFac03b;w004;160;17718.953
trainGa05fitFac03b;w004;161;20294.613
trainGa05fitFac03b;w004;162;18980.883
trainGa05fitFac03b;w004;163;18366.500
trainGa05fitFac03b;w004;164;18106.777
trainGa05fitFac03b;w004;165;17730.803
trainGa05fitFac03b;w004;166;17381.875
trainGa05fitFac03b;w004;167;19829.276
trainGa05fitFac03b;w004;168;18295.639
trainGa05fitFac03b;w004;169;18561.740
trainGa05fitFac03b;w004;170;22733.937
trainGa05fitFac03b;w004;171;25114.462
trainGa05fitFac03b;w004;172;23113.961
trainGa05fitFac03b;w004;173;23089.913
trainGa05fitFac03b;w004;174;21551.294
trainGa05fitFac03b;w004;175;24579.253
trainGa05fitFac03b;w004;176;22774.098
trainGa05fitFac03b;w004;177;24052.198
trainGa05fitFac03b;w004;178;23023.529
trainGa05fitFac03b;w004;179;25968.147
trainGa05fitFac03b;w004;180;23473.410
trainGa05fitFac03b;w004;181;24475.649
trainGa05fitFac03b;w004;182;25144.464
trainGa05fitFac03b;w004;183;25764.722
trainGa05fitFac03b;w004;184;25471.357
trainGa05fitFac03b;w004;185;27346.163
trainGa05fitFac03b;w004;186;26075.222
trainGa05fitFac03b;w004;187;26757.716
trainGa05fitFac03b;w004;188;26452.949
trainGa05fitFac03b;w004;189;27178.055
trainGa05fitFac03b;w004;190;28782.703
trainGa05fitFac03b;w004;191;25763.661
trainGa05fitFac03b;w004;192;32411.850
trainGa05fitFac03b;w004;193;30471.178
trainGa05fitFac03b;w004;194;33761.080
trainGa05fitFac03b;w004;195;29160.765
trainGa05fitFac03b;w004;196;30511.975
trainGa05fitFac03b;w004;197;37781.015
trainGa05fitFac03b;w004;198;32644.523
trainGa05fitFac03b;w004;199;31118.251
trainGa05fitFac03b;w004;200;29043.580
trainGa05fitFac03b;w004;201;25170.020
trainGa05fitFac03b;w004;202;27658.107
trainGa05fitFac03b;w004;203;28816.780
trainGa05fitFac03b;w004;204;24566.301
trainGa05fitFac03b;w004;205;28538.008
trainGa05fitFac03b;w004;206;27810.058
trainGa05fitFac03b;w004;207;28849.583
trainGa05fitFac03b;w004;208;30062.470
trainGa05fitFac03b;w004;209;29212.536
trainGa05fitFac03b;w004;210;29376.398
trainGa05fitFac03b;w004;211;29921.899
trainGa05fitFac03b;w004;212;32620.914
trainGa05fitFac03b;w004;213;30002.075
trainGa05fitFac03b;w004;214;29786.715
trainGa05fitFac03b;w004;215;32875.473
trainGa05fitFac03b;w004;216;34548.152
trainGa05fitFac03b;w004;217;35153.242
trainGa05fitFac03b;w004;218;32024.456
trainGa05fitFac03b;w004;219;37237.488
trainGa05fitFac03b;w004;220;35197.124
trainGa05fitFac03b;w004;221;40263.433
trainGa05fitFac03b;w004;222;33030.513
trainGa05fitFac03b;w004;223;31946.013
trainGa05fitFac03b;w004;224;37838.130
trainGa05fitFac03b;w004;225;31346.456
trainGa05fitFac03b;w004;226;27459.803
trainGa05fitFac03b;w004;227;25296.908
trainGa05fitFac03b;w004;228;33604.682
trainGa05fitFac03b;w004;229;26453.637
trainGa05fitFac03b;w004;230;30681.129
trainGa05fitFac03b;w004;231;32253.907
trainGa05fitFac03b;w004;232;34919.314
trainGa05fitFac03b;w004;233;32449.175
trainGa05fitFac03b;w004;234;32980.151
trainGa05fitFac03b;w004;235;26919.120
trainGa05fitFac03b;w004;236;27433.009
trainGa05fitFac03b;w004;237;32105.463
trainGa05fitFac03b;w004;238;30198.883
trainGa05fitFac03b;w004;239;27336.624
trainGa05fitFac03b;w004;240;26647.599
trainGa05fitFac03b;w004;241;27974.994
trainGa05fitFac03b;w004;242;33717.733
trainGa05fitFac03b;w004;243;32038.190
trainGa05fitFac03b;w004;244;32213.355
trainGa05fitFac03b;w004;245;31597.410
trainGa05fitFac03b;w004;246;36358.443
trainGa05fitFac03b;w004;247;36498.408
trainGa05fitFac03b;w004;248;39495.603
trainGa05fitFac03b;w004;249;42324.774
trainGa05fitFac03b;w004;250;42840.726
trainGa05fitFac03b;w004;251;41150.448
trainGa05fitFac03b;w004;252;38367.487
trainGa05fitFac03b;w004;253;37756.246
trainGa05fitFac03b;w004;254;40252.893
trainGa05fitFac03b;w004;255;41119.163
trainGa05fitFac03b;w004;256;43301.719
trainGa05fitFac03b;w004;257;51311.603
trainGa05fitFac03b;w004;258;51472.205
trainGa05fitFac03b;w004;259;37854.328
trainGa05fitFac03b;w004;260;52109.112
trainGa05fitFac03b;w004;261;44414.808
trainGa05fitFac03b;w004;262;38351.733
trainGa05fitFac03b;w004;263;42008.745
trainGa05fitFac03b;w004;264;44812.861
trainGa05fitFac03b;w004;265;43816.238
trainGa05fitFac03b;w004;266;36641.202
trainGa05fitFac03b;w004;267;41864.238
trainGa05fitFac03b;w004;268;45430.375
trainGa05fitFac03b;w004;269;46978.333
trainGa05fitFac03b;w004;270;58986.982
trainGa05fitFac03b;w004;271;53710.522
trainGa05fitFac03b;w004;272;51488.428
trainGa05fitFac03b;w004;273;53184.581
trainGa05fitFac03b;w004;274;50632.862
trainGa05fitFac03b;w004;275;47064.232
trainGa05fitFac03b;w004;276;54804.701
trainGa05fitFac03b;w004;277;56156.725
trainGa05fitFac03b;w004;278;52047.326
trainGa05fitFac03b;w004;279;61800.619
trainGa05fitFac03b;w004;280;57607.472
trainGa05fitFac03b;w004;281;56084.097
trainGa05fitFac03b;w004;282;61072.001
trainGa05fitFac03b;w004;283;52365.296
trainGa05fitFac03b;w004;284;60414.276
trainGa05fitFac03b;w004;285;61924.151
trainGa05fitFac03b;w004;286;52103.432
trainGa05fitFac03b;w004;287;54544.169
trainGa05fitFac03b;w004;288;53243.265
trainGa05fitFac03b;w004;289;62469.734
trainGa05fitFac03b;w004;290;58198.856
trainGa05fitFac03b;w004;291;49660.727
trainGa05fitFac03b;w004;292;59559.081
trainGa05fitFac03b;w004;293;61193.291
trainGa05fitFac03b;w004;294;60067.820
trainGa05fitFac03b;w004;295;66873.847
trainGa05fitFac03b;w004;296;64790.588
trainGa05fitFac03b;w004;297;59582.474
trainGa05fitFac03b;w004;298;58640.031
trainGa05fitFac03b;w004;299;56268.651
trainGa05fitFac03b;w004;300;59642.987
trainGa05fitFac03b;w004;301;71709.215
trainGa05fitFac03b;w004;302;70193.192
trainGa05fitFac03b;w004;303;66388.934
trainGa05fitFac03b;w004;304;62202.923
trainGa05fitFac03b;w004;305;74246.044
trainGa05fitFac03b;w004;306;57878.342
trainGa05fitFac03b;w004;307;51816.842
trainGa05fitFac03b;w004;308;64948.617
trainGa05fitFac03b;w004;309;57055.730
trainGa05fitFac03b;w004;310;62646.811
trainGa05fitFac03b;w004;311;54659.362
trainGa05fitFac03b;w004;312;60946.225
trainGa05fitFac03b;w004;313;60230.168
trainGa05fitFac03b;w004;314;66208.212
trainGa05fitFac03b;w004;315;62874.546
trainGa05fitFac03b;w004;316;64525.309
trainGa05fitFac03b;w004;317;74868.610
trainGa05fitFac03b;w004;318;69469.244
trainGa05fitFac03b;w004;319;65133.974
trainGa05fitFac03b;w004;320;56712.710
trainGa05fitFac03b;w004;321;55885.582
trainGa05fitFac03b;w004;322;59141.465
trainGa05fitFac03b;w004;323;57349.889
trainGa05fitFac03b;w004;324;63352.492
trainGa05fitFac03b;w004;325;58748.128
trainGa05fitFac03b;w004;326;48911.099
trainGa05fitFac03b;w004;327;57433.215
trainGa05fitFac03b;w004;328;58864.734
trainGa05fitFac03b;w004;329;61084.179
trainGa05fitFac03b;w004;330;60257.220
trainGa05fitFac03b;w004;331;56610.794
trainGa05fitFac03b;w004;332;59304.135
trainGa05fitFac03b;w004;333;63187.766
trainGa05fitFac03b;w004;334;56183.830
trainGa05fitFac03b;w004;335;63640.196
trainGa05fitFac03b;w004;336;58879.201
trainGa05fitFac03b;w004;337;56887.097
trainGa05fitFac03b;w004;338;58402.081
trainGa05fitFac03b;w004;339;50153.529
trainGa05fitFac03b;w004;340;52346.393
trainGa05fitFac03b;w004;341;58637.903
trainGa05fitFac03b;w004;342;62730.714
trainGa05fitFac03b;w004;343;54530.194
trainGa05fitFac03b;w004;344;63527.062
trainGa05fitFac03b;w004;345;50315.793
trainGa05fitFac03b;w004;346;50720.343
trainGa05fitFac03b;w004;347;57009.793
trainGa05fitFac03b;w004;348;55371.071
trainGa05fitFac03b;w004;349;51650.325
trainGa05fitFac03b;w004;350;56069.294
trainGa05fitFac03b;w004;351;51785.017
trainGa05fitFac03b;w004;352;58542.333
trainGa05fitFac03b;w004;353;49435.477
trainGa05fitFac03b;w004;354;58653.008
trainGa05fitFac03b;w004;355;50264.425
trainGa05fitFac03b;w004;356;53626.869
trainGa05fitFac03b;w004;357;46066.068
trainGa05fitFac03b;w004;358;50026.011
trainGa05fitFac03b;w004;359;49836.822
trainGa05fitFac03b;w004;360;59014.854
trainGa05fitFac03b;w004;361;50905.961
trainGa05fitFac03b;w004;362;47432.398
trainGa05fitFac03b;w004;363;54907.668
trainGa05fitFac03b;w004;364;60774.215
trainGa05fitFac03b;w004;365;49761.130
trainGa05fitFac03b;w004;366;57678.568
trainGa05fitFac03b;w004;367;55248.897
trainGa05fitFac03b;w004;368;57347.316
trainGa05fitFac03b;w004;369;58701.427
trainGa05fitFac03b;w004;370;57066.267
trainGa05fitFac03b;w004;371;62467.832
trainGa05fitFac03b;w004;372;62698.230
trainGa05fitFac03b;w004;373;59570.733
trainGa05fitFac03b;w004;374;69041.049
trainGa05fitFac03b;w004;375;54606.071
trainGa05fitFac03b;w004;376;63798.574
trainGa05fitFac03b;w004;377;64404.386
trainGa05fitFac03b;w004;378;58802.634
trainGa05fitFac03b;w004;379;67696.883
trainGa05fitFac03b;w004;380;70101.067
trainGa05fitFac03b;w004;381;59051.286
trainGa05fitFac03b;w004;382;65946.186
trainGa05fitFac03b;w004;383;67450.064
trainGa05fitFac03b;w004;384;59110.605
trainGa05fitFac03b;w004;385;64672.464
trainGa05fitFac03b;w004;386;64128.257
trainGa05fitFac03b;w004;387;65015.956
trainGa05fitFac03b;w004;388;60843.114
trainGa05fitFac03b;w004;389;57781.567
trainGa05fitFac03b;w004;390;62257.703
trainGa05fitFac03b;w004;391;53914.010
trainGa05fitFac03b;w004;392;60152.863
trainGa05fitFac03b;w004;393;61156.370
trainGa05fitFac03b;w004;394;52596.624
trainGa05fitFac03b;w004;395;57043.202
trainGa05fitFac03b;w004;396;48881.652
trainGa05fitFac03b;w004;397;63441.465
trainGa05fitFac03b;w004;398;57840.094
trainGa05fitFac03b;w004;399;57913.508
trainGa05fitFac03b;w004;400;53907.381
trainGa05fitFac03b;w004;401;57074.172
trainGa05fitFac03b;w004;402;50925.207
trainGa05fitFac03b;w004;403;51313.794
trainGa05fitFac03b;w004;404;51338.059
trainGa05fitFac03b;w004;405;50754.725
trainGa05fitFac03b;w004;406;64146.113
trainGa05fitFac03b;w004;407;49316.910
trainGa05fitFac03b;w004;408;52378.648
trainGa05fitFac03b;w004;409;59517.617
trainGa05fitFac03b;w004;410;55721.021
trainGa05fitFac03b;w004;411;47141.601
trainGa05fitFac03b;w004;412;50055.502
trainGa05fitFac03b;w004;413;51696.756
trainGa05fitFac03b;w004;414;48765.439
trainGa05fitFac03b;w004;415;51788.498
trainGa05fitFac03b;w004;416;57102.391
trainGa05fitFac03b;w004;417;47018.310
trainGa05fitFac03b;w004;418;53364.847
trainGa05fitFac03b;w004;419;46449.774
trainGa05fitFac03b;w004;420;51834.461
trainGa05fitFac03b;w004;421;43599.550
trainGa05fitFac03b;w004;422;47364.851
trainGa05fitFac03b;w004;423;49391.961
trainGa05fitFac03b;w004;424;56841.104
trainGa05fitFac03b;w004;425;49140.200
trainGa05fitFac03b;w004;426;58738.484
trainGa05fitFac03b;w004;427;48726.034
trainGa05fitFac03b;w004;428;51743.180
trainGa05fitFac03b;w004;429;44233.589
trainGa05fitFac03b;w004;430;48614.326
trainGa05fitFac03b;w004;431;46498.017
trainGa05fitFac03b;w004;432;53336.092
trainGa05fitFac03b;w004;433;43804.622
trainGa05fitFac03b;w004;434;41602.275
trainGa05fitFac03b;w004;435;49714.003
trainGa05fitFac03b;w004;436;38700.341
trainGa05fitFac03b;w004;437;40890.240
trainGa05fitFac03b;w004;438;43182.816
trainGa05fitFac03b;w004;439;42007.571
trainGa05fitFac03b;w004;440;44737.580
trainGa05fitFac03b;w004;441;52636.961
trainGa05fitFac03b;w004;442;57309.995
trainGa05fitFac03b;w004;443;42273.529
trainGa05fitFac03b;w004;444;49682.960
trainGa05fitFac03b;w004;445;50939.129
trainGa05fitFac03b;w004;446;51667.464
trainGa05fitFac03b;w004;447;48991.840
trainGa05fitFac03b;w004;448;50382.309
trainGa05fitFac03b;w004;449;51595.247
trainGa05fitFac03b;w004;450;56917.499
trainGa05fitFac03b;w004;451;47651.759
trainGa05fitFac03b;w004;452;47570.374
trainGa05fitFac03b;w004;453;45454.133
trainGa05fitFac03b;w004;454;45596.844
trainGa05fitFac03b;w004;455;45535.721
trainGa05fitFac03b;w004;456;45730.960
trainGa05fitFac03b;w004;457;46530.850
trainGa05fitFac03b;w004;458;51003.562
trainGa05fitFac03b;w004;459;47020.482
trainGa05fitFac03b;w004;460;50063.153
trainGa05fitFac03b;w004;461;48864.849
trainGa05fitFac03b;w004;462;56857.665
trainGa05fitFac03b;w004;463;56643.897
trainGa05fitFac03b;w004;464;51847.413
trainGa05fitFac03b;w004;465;54701.772
trainGa05fitFac03b;w004;466;50883.331
trainGa05fitFac03b;w004;467;54223.656
trainGa05fitFac03b;w004;468;49550.154
trainGa05fitFac03b;w004;469;49921.346
trainGa05fitFac03b;w004;470;54707.753
trainGa05fitFac03b;w004;471;46687.836
trainGa05fitFac03b;w004;472;62351.362
trainGa05fitFac03b;w004;473;51261.360
trainGa05fitFac03b;w004;474;48111.470
trainGa05fitFac03b;w004;475;60165.600
trainGa05fitFac03b;w004;476;67306.200
trainGa05fitFac03b;w004;477;47806.067
trainGa05fitFac03b;w004;478;42002.130
trainGa05fitFac03b;w004;479;54020.861
trainGa05fitFac03b;w004;480;54776.676
trainGa05fitFac03b;w004;481;58015.284
trainGa05fitFac03b;w004;482;55404.488
trainGa05fitFac03b;w004;483;56672.357
trainGa05fitFac03b;w004;484;55586.661
trainGa05fitFac03b;w004;485;62542.487
trainGa05fitFac03b;w004;486;63734.234
trainGa05fitFac03b;w004;487;57783.394
trainGa05fitFac03b;w004;488;68753.313
trainGa05fitFac03b;w004;489;53628.259
trainGa05fitFac03b;w004;490;59556.671
trainGa05fitFac03b;w004;491;60563.508
trainGa05fitFac03b;w004;492;69757.891
trainGa05fitFac03b;w004;493;75189.134
trainGa05fitFac03b;w004;494;82702.014
trainGa05fitFac03b;w004;495;67007.461
trainGa05fitFac03b;w004;496;73205.141
trainGa05fitFac03b;w004;497;83864.665
trainGa05fitFac03b;w004;498;87694.685
trainGa05fitFac03b;w004;499;82984.742
trainGa05fitFac03b;w004;500;84435.624
trainGa05fitFac03b;w004;501;73385.675
trainGa05fitFac03b;w004;502;89744.121
trainGa05fitFac03b;w004;503;82727.108
trainGa05fitFac03b;w004;504;84426.653
trainGa05fitFac03b;w004;505;82072.306
trainGa05fitFac03b;w004;506;82821.941
trainGa05fitFac03b;w004;507;92790.712
trainGa05fitFac03b;w004;508;69478.672
trainGa05fitFac03b;w004;509;77109.634
trainGa05fitFac03b;w004;510;74125.998
trainGa05fitFac03b;w004;511;85181.245
trainGa05fitFac03b;w004;512;76296.193
trainGa05fitFac03b;w004;513;83074.139
trainGa05fitFac03b;w004;514;70048.134
trainGa05fitFac03b;w004;515;86477.979
trainGa05fitFac03b;w004;516;71177.306
trainGa05fitFac03b;w004;517;67655.998
trainGa05fitFac03b;w004;518;61131.987
trainGa05fitFac03b;w004;519;67771.955
trainGa05fitFac03b;w004;520;68672.271
trainGa05fitFac03b;w004;521;63360.819
trainGa05fitFac03b;w004;522;77614.707
trainGa05fitFac03b;w004;523;70544.399
trainGa05fitFac03b;w004;524;69752.340
trainGa05fitFac03b;w004;525;62007.837
trainGa05fitFac03b;w004;526;65141.816
trainGa05fitFac03b;w004;527;71207.809
trainGa05fitFac03b;w004;528;80842.076
trainGa05fitFac03b;w004;529;75542.652
trainGa05fitFac03b;w004;530;61127.419
trainGa05fitFac03b;w004;531;63922.483
trainGa05fitFac03b;w004;532;81642.005
trainGa05fitFac03b;w004;533;73161.636
trainGa05fitFac03b;w004;534;70199.047
trainGa05fitFac03b;w004;535;63039.362
trainGa05fitFac03b;w004;536;72313.421
trainGa05fitFac03b;w004;537;73413.629
trainGa05fitFac03b;w004;538;73069.770
trainGa05fitFac03b;w004;539;72420.843
trainGa05fitFac03b;w004;540;71988.852
trainGa05fitFac03b;w004;541;82651.242
trainGa05fitFac03b;w004;542;69636.874
trainGa05fitFac03b;w004;543;78917.820
trainGa05fitFac03b;w004;544;70689.730
trainGa05fitFac03b;w004;545;77453.596
trainGa05fitFac03b;w004;546;72514.720
trainGa05fitFac03b;w004;547;75791.967
trainGa05fitFac03b;w004;548;75037.506
trainGa05fitFac03b;w004;549;79662.507
trainGa05fitFac03b;w004;550;66993.015
trainGa05fitFac03b;w004;551;76974.417
trainGa05fitFac03b;w004;552;87781.822
trainGa05fitFac03b;w004;553;105640.151
trainGa05fitFac03b;w004;554;89134.307
trainGa05fitFac03b;w004;555;90621.049
trainGa05fitFac03b;w004;556;93392.947
trainGa05fitFac03b;w004;557;75759.704
trainGa05fitFac03b;w004;558;82241.746
trainGa05fitFac03b;w004;559;92213.613
trainGa05fitFac03b;w004;560;94728.137
trainGa05fitFac03b;w004;561;88843.783
trainGa05fitFac03b;w004;562;87384.487
trainGa05fitFac03b;w004;563;89515.895
trainGa05fitFac03b;w004;564;78344.954
trainGa05fitFac03b;w004;565;90669.853
trainGa05fitFac03b;w004;566;88574.512
trainGa05fitFac03b;w004;567;93634.939
trainGa05fitFac03b;w004;568;91080.950
trainGa05fitFac03b;w004;569;93444.790
trainGa05fitFac03b;w004;570;92077.912
trainGa05fitFac03b;w004;571;89991.284
trainGa05fitFac03b;w004;572;98542.689
trainGa05fitFac03b;w004;573;83496.997
trainGa05fitFac03b;w004;574;97181.442
trainGa05fitFac03b;w004;575;94860.106
trainGa05fitFac03b;w004;576;102420.971
trainGa05fitFac03b;w004;577;99423.264
trainGa05fitFac03b;w004;578;96545.186
trainGa05fitFac03b;w004;579;90529.807
trainGa05fitFac03b;w004;580;75467.987
trainGa05fitFac03b;w004;581;83924.046
trainGa05fitFac03b;w004;582;74327.768
trainGa05fitFac03b;w004;583;87509.364
trainGa05fitFac03b;w004;584;89316.966
trainGa05fitFac03b;w004;585;90804.715
trainGa05fitFac03b;w004;586;98535.801
trainGa05fitFac03b;w004;587;89278.231
trainGa05fitFac03b;w004;588;90507.603
trainGa05fitFac03b;w004;589;83682.144
trainGa05fitFac03b;w004;590;92157.056
trainGa05fitFac03b;w004;591;70003.022
trainGa05fitFac03b;w004;592;93298.380
trainGa05fitFac03b;w004;593;90203.474
trainGa05fitFac03b;w004;594;86920.507
trainGa05fitFac03b;w004;595;81493.979
trainGa05fitFac03b;w004;596;89359.462
trainGa05fitFac03b;w004;597;95999.435
trainGa05fitFac03b;w004;598;90759.041
trainGa05fitFac03b;w004;599;84144.626
trainGa05fitFac03b;w004;600;73358.286
trainGa05fitFac03b;w004;601;85265.513
trainGa05fitFac03b;w004;602;91656.152
trainGa05fitFac03b;w004;603;81201.858
trainGa05fitFac03b;w004;604;73993.162
trainGa05fitFac03b;w004;605;80527.110
trainGa05fitFac03b;w004;606;82938.232
trainGa05fitFac03b;w004;607;69145.516
trainGa05fitFac03b;w004;608;75701.323
trainGa05fitFac03b;w004;609;72339.925
trainGa05fitFac03b;w004;610;73758.638
trainGa05fitFac03b;w004;611;81522.536
trainGa05fitFac03b;w004;612;82620.762
trainGa05fitFac03b;w004;613;76082.915
trainGa05fitFac03b;w004;614;82626.623
trainGa05fitFac03b;w004;615;73880.009
trainGa05fitFac03b;w004;616;81768.807
trainGa05fitFac03b;w004;617;85665.426
trainGa05fitFac03b;w004;618;73224.795
trainGa05fitFac03b;w004;619;79164.233
trainGa05fitFac03b;w004;620;79802.918
trainGa05fitFac03b;w004;621;82503.273
trainGa05fitFac03b;w004;622;78218.329
trainGa05fitFac03b;w004;623;63238.888
trainGa05fitFac03b;w004;624;80904.565
trainGa05fitFac03b;w004;625;73223.888
trainGa05fitFac03b;w004;626;88853.087
trainGa05fitFac03b;w004;627;80662.303
trainGa05fitFac03b;w004;628;74788.619
trainGa05fitFac03b;w004;629;75373.115
trainGa05fitFac03b;w004;630;86445.983
trainGa05fitFac03b;w004;631;102797.216
trainGa05fitFac03b;w004;632;102694.156
trainGa05fitFac03b;w004;633;86698.709
trainGa05fitFac03b;w004;634;87566.246
trainGa05fitFac03b;w004;635;92261.204
