id;nr;iterations;kicks;goals;score
trainGaPlayer01Simple;work005;106;71.322;0.071;72.035
trainGaPlayer01Simple;work005;107;67.690;0.069;68.381
trainGaPlayer01Simple;work005;108;67.966;0.123;69.198
trainGaPlayer01Simple;work005;109;70.431;0.079;71.224
trainGaPlayer01Simple;work005;110;76.022;0.093;76.956
trainGaPlayer01Simple;work005;111;73.819;0.051;74.325
trainGaPlayer01Simple;work005;112;74.105;0.124;75.345
trainGaPlayer01Simple;work005;113;78.098;0.047;78.570
trainGaPlayer01Simple;work005;114;83.186;0.109;84.278
trainGaPlayer01Simple;work005;115;86.969;0.044;86.808
trainGaPlayer01Simple;work005;116;83.100;0.091;84.011
trainGaPlayer01Simple;work005;117;95.773;0.085;95.873
trainGaPlayer01Simple;work005;118;97.189;0.148;98.669
trainGaPlayer01Simple;work005;119;102.233;0.073;102.887
trainGaPlayer01Simple;work005;120;123.582;0.185;121.791
trainGaPlayer01Simple;work005;121;125.802;0.120;123.598
trainGaPlayer01Simple;work005;122;146.162;0.127;132.677
trainGaPlayer01Simple;work005;123;147.782;0.119;139.551
trainGaPlayer01Simple;work005;124;150.009;0.083;139.544
trainGaPlayer01Simple;work005;125;149.808;0.048;137.286
trainGaPlayer01Simple;work005;126;146.541;0.114;136.660
trainGaPlayer01Simple;work005;127;153.029;0.119;140.329
trainGaPlayer01Simple;work005;128;146.489;0.087;141.355
trainGaPlayer01Simple;work005;129;143.478;0.100;136.407
trainGaPlayer01Simple;work005;130;136.907;0.097;127.838
trainGaPlayer01Simple;work005;131;147.076;0.130;140.184
trainGaPlayer01Simple;work005;132;150.108;0.073;139.604
trainGaPlayer01Simple;work005;133;151.438;0.120;138.539
trainGaPlayer01Simple;work005;134;149.832;0.137;140.588
trainGaPlayer01Simple;work005;135;152.948;0.121;137.414
trainGaPlayer01Simple;work005;136;146.515;0.065;138.116
trainGaPlayer01Simple;work005;137;142.470;0.044;134.075
trainGaPlayer01Simple;work005;138;156.931;0.079;138.419
trainGaPlayer01Simple;work005;139;150.242;0.090;138.625
trainGaPlayer01Simple;work005;140;148.584;0.114;134.338
trainGaPlayer01Simple;work005;141;156.706;0.130;143.849
trainGaPlayer01Simple;work005;142;150.021;0.117;139.947
trainGaPlayer01Simple;work005;143;156.877;0.148;144.193
trainGaPlayer01Simple;work005;144;158.752;0.110;140.033
trainGaPlayer01Simple;work005;145;155.381;0.112;140.837
trainGaPlayer01Simple;work005;146;153.333;0.187;140.142
trainGaPlayer01Simple;work005;147;156.202;0.115;144.169
trainGaPlayer01Simple;work005;148;156.183;0.098;138.582
trainGaPlayer01Simple;work005;149;155.062;0.134;139.316
trainGaPlayer01Simple;work005;150;162.954;0.110;143.140
trainGaPlayer01Simple;work005;151;158.423;0.133;139.739
trainGaPlayer01Simple;work005;152;155.253;0.094;141.080
trainGaPlayer01Simple;work005;153;151.283;0.108;138.808
trainGaPlayer01Simple;work005;154;151.336;0.137;140.358
trainGaPlayer01Simple;work005;155;154.720;0.099;138.632
trainGaPlayer01Simple;work005;156;155.441;0.127;140.712
trainGaPlayer01Simple;work005;157;164.494;0.095;145.565
trainGaPlayer01Simple;work005;158;163.999;0.102;143.715
trainGaPlayer01Simple;work005;159;162.734;0.139;142.808
trainGaPlayer01Simple;work005;160;155.634;0.153;139.234
trainGaPlayer01Simple;work005;161;151.551;0.136;136.535
trainGaPlayer01Simple;work005;162;156.806;0.109;140.339
trainGaPlayer01Simple;work005;163;157.953;0.096;141.424
trainGaPlayer01Simple;work005;164;159.852;0.130;138.837
trainGaPlayer01Simple;work005;165;161.568;0.087;140.490
trainGaPlayer01Simple;work005;166;163.413;0.124;142.300
trainGaPlayer01Simple;work005;167;156.747;0.146;139.757
trainGaPlayer01Simple;work005;168;159.928;0.145;142.056
trainGaPlayer01Simple;work005;169;160.995;0.122;142.586
trainGaPlayer01Simple;work005;170;173.295;0.128;148.389
trainGaPlayer01Simple;work005;171;161.048;0.185;144.720
trainGaPlayer01Simple;work005;172;168.321;0.166;148.247
trainGaPlayer01Simple;work005;173;169.650;0.150;145.960
trainGaPlayer01Simple;work005;174;168.654;0.125;142.535
trainGaPlayer01Simple;work005;175;167.951;0.224;146.631
trainGaPlayer01Simple;work005;176;168.389;0.131;147.744
trainGaPlayer01Simple;work005;177;164.486;0.173;148.241
trainGaPlayer01Simple;work005;178;169.381;0.128;144.325
trainGaPlayer01Simple;work005;179;170.657;0.144;147.383
trainGaPlayer01Simple;work005;180;173.183;0.155;145.341
trainGaPlayer01Simple;work005;181;170.720;0.152;147.111
trainGaPlayer01Simple;work005;182;174.823;0.173;147.429
trainGaPlayer01Simple;work005;183;178.910;0.129;148.728
trainGaPlayer01Simple;work005;184;175.835;0.174;146.530
trainGaPlayer01Simple;work005;185;177.193;0.152;148.974
trainGaPlayer01Simple;work005;186;181.831;0.134;148.938
trainGaPlayer01Simple;work005;187;171.677;0.159;148.693
trainGaPlayer01Simple;work005;188;167.657;0.145;146.527
trainGaPlayer01Simple;work005;189;169.252;0.178;146.463
trainGaPlayer01Simple;work005;190;169.703;0.133;140.884
trainGaPlayer01Simple;work005;191;181.249;0.257;150.922
trainGaPlayer01Simple;work005;192;190.068;0.177;146.727
trainGaPlayer01Simple;work005;193;188.758;0.196;150.918
trainGaPlayer01Simple;work005;194;181.571;0.216;148.183
trainGaPlayer01Simple;work005;195;186.546;0.164;148.397
trainGaPlayer01Simple;work005;196;185.056;0.238;149.655
trainGaPlayer01Simple;work005;197;177.202;0.169;145.940
trainGaPlayer01Simple;work005;198;196.139;0.161;149.189
trainGaPlayer01Simple;work005;199;190.632;0.144;146.669
trainGaPlayer01Simple;work005;200;185.198;0.190;149.965
trainGaPlayer01Simple;work005;201;181.868;0.218;145.731
trainGaPlayer01Simple;work005;202;187.918;0.167;150.637
trainGaPlayer01Simple;work005;203;190.413;0.308;148.080
trainGaPlayer01Simple;work005;204;196.582;0.138;148.406
trainGaPlayer01Simple;work005;205;189.254;0.173;150.991
trainGaPlayer01Simple;work005;206;191.466;0.245;150.728
trainGaPlayer01Simple;work005;207;194.617;0.323;151.083
trainGaPlayer01Simple;work005;208;191.144;0.242;148.888
trainGaPlayer01Simple;work005;209;193.520;0.196;149.270
trainGaPlayer01Simple;work005;210;198.432;0.210;148.937
trainGaPlayer01Simple;work005;211;190.490;0.286;150.226
trainGaPlayer01Simple;work005;212;188.840;0.259;149.050
trainGaPlayer01Simple;work005;213;196.553;0.269;150.654
trainGaPlayer01Simple;work005;214;197.227;0.301;152.640
trainGaPlayer01Simple;work005;215;193.044;0.256;151.231
trainGaPlayer01Simple;work005;216;194.219;0.307;152.268
trainGaPlayer01Simple;work005;217;197.005;0.281;151.084
trainGaPlayer01Simple;work005;218;185.852;0.240;146.887
trainGaPlayer01Simple;work005;219;192.225;0.266;149.397
trainGaPlayer01Simple;work005;220;184.255;0.328;150.029
trainGaPlayer01Simple;work005;221;189.793;0.262;151.441
trainGaPlayer01Simple;work005;222;186.209;0.305;152.045
trainGaPlayer01Simple;work005;223;192.468;0.319;152.027
trainGaPlayer01Simple;work005;224;195.739;0.242;151.653
trainGaPlayer01Simple;work005;225;187.833;0.369;150.485
trainGaPlayer01Simple;work005;226;193.434;0.310;151.601
trainGaPlayer01Simple;work005;227;183.708;0.330;147.454
trainGaPlayer01Simple;work005;228;182.554;0.242;150.648
trainGaPlayer01Simple;work005;229;179.785;0.443;151.488
trainGaPlayer01Simple;work005;230;174.841;0.443;147.450
trainGaPlayer01Simple;work005;231;183.065;0.382;149.905
trainGaPlayer01Simple;work005;232;185.974;0.398;151.972
trainGaPlayer01Simple;work005;233;185.638;0.451;150.359
trainGaPlayer01Simple;work005;234;192.704;0.584;154.446
trainGaPlayer01Simple;work005;235;191.642;0.447;153.341
trainGaPlayer01Simple;work005;236;200.981;0.542;151.961
trainGaPlayer01Simple;work005;237;211.298;0.444;154.091
trainGaPlayer01Simple;work005;238;204.401;0.588;154.528
trainGaPlayer01Simple;work005;239;195.962;0.469;152.925
trainGaPlayer01Simple;work005;240;202.168;0.459;153.114
trainGaPlayer01Simple;work005;241;197.759;0.488;154.356
trainGaPlayer01Simple;work005;242;205.658;0.487;153.999
trainGaPlayer01Simple;work005;243;202.985;0.462;154.618
trainGaPlayer01Simple;work005;244;196.903;0.544;154.361
trainGaPlayer01Simple;work005;245;204.345;0.577;153.774
trainGaPlayer01Simple;work005;246;216.949;0.782;156.404
trainGaPlayer01Simple;work005;247;197.636;0.562;154.371
trainGaPlayer01Simple;work005;248;201.649;0.588;153.718
trainGaPlayer01Simple;work005;249;210.170;0.545;153.682
trainGaPlayer01Simple;work005;250;211.693;0.592;155.861
trainGaPlayer01Simple;work005;251;220.810;0.607;156.073
trainGaPlayer01Simple;work005;252;221.318;0.415;154.153
trainGaPlayer01Simple;work005;253;227.459;0.548;154.889
trainGaPlayer01Simple;work005;254;212.405;0.598;155.617
trainGaPlayer01Simple;work005;255;226.721;0.569;155.325
trainGaPlayer01Simple;work005;256;220.619;0.527;154.946
trainGaPlayer01Simple;work005;257;219.110;0.487;150.907
trainGaPlayer01Simple;work005;258;218.546;0.670;156.338
trainGaPlayer01Simple;work005;259;216.177;0.597;155.372
trainGaPlayer01Simple;work005;260;223.252;0.686;156.860
trainGaPlayer01Simple;work005;261;209.476;0.808;156.073
trainGaPlayer01Simple;work005;262;205.570;0.634;156.343
trainGaPlayer01Simple;work005;263;205.992;0.543;154.125
trainGaPlayer01Simple;work005;264;205.867;0.681;155.712
trainGaPlayer01Simple;work005;265;203.183;0.679;154.693
trainGaPlayer01Simple;work005;266;196.063;0.791;155.091
trainGaPlayer01Simple;work005;267;212.456;0.779;155.804
trainGaPlayer01Simple;work005;268;193.628;0.723;153.489
trainGaPlayer01Simple;work005;269;200.470;0.886;158.150
trainGaPlayer01Simple;work005;270;191.601;0.795;153.997
trainGaPlayer01Simple;work005;271;199.641;0.855;158.216
trainGaPlayer01Simple;work005;272;197.161;0.845;157.380
trainGaPlayer01Simple;work005;273;195.909;0.762;154.767
trainGaPlayer01Simple;work005;274;195.148;0.724;157.106
trainGaPlayer01Simple;work005;275;197.944;0.782;157.095
trainGaPlayer01Simple;work005;276;194.916;0.719;153.276
trainGaPlayer01Simple;work005;277;194.357;0.693;156.270
trainGaPlayer01Simple;work005;278;193.789;0.598;154.026
trainGaPlayer01Simple;work005;279;202.359;0.652;156.210
trainGaPlayer01Simple;work005;280;195.875;0.781;151.856
trainGaPlayer01Simple;work005;281;205.726;0.671;153.026
trainGaPlayer01Simple;work005;282;208.760;0.792;155.599
trainGaPlayer01Simple;work005;283;195.480;0.752;150.915
trainGaPlayer01Simple;work005;284;206.236;0.705;150.629
trainGaPlayer01Simple;work005;285;206.929;0.829;157.228
trainGaPlayer01Simple;work005;286;200.777;0.752;156.079
trainGaPlayer01Simple;work005;287;210.542;0.968;157.326
trainGaPlayer01Simple;work005;288;207.129;0.765;156.098
trainGaPlayer01Simple;work005;289;202.262;0.801;152.650
trainGaPlayer01Simple;work005;290;196.822;0.709;155.374
trainGaPlayer01Simple;work005;291;200.274;0.910;159.080
trainGaPlayer01Simple;work005;292;191.514;0.886;156.874
trainGaPlayer01Simple;work005;293;184.313;0.904;153.333
trainGaPlayer01Simple;work005;294;194.311;0.821;156.083
trainGaPlayer01Simple;work005;295;189.789;0.957;157.576
trainGaPlayer01Simple;work005;296;189.306;0.866;157.804
trainGaPlayer01Simple;work005;297;194.563;0.844;157.827
trainGaPlayer01Simple;work005;298;191.774;0.859;157.880
trainGaPlayer01Simple;work005;299;194.477;0.929;158.573
trainGaPlayer01Simple;work005;300;193.836;0.775;156.565
trainGaPlayer01Simple;work005;301;196.595;0.820;157.058
trainGaPlayer01Simple;work005;302;190.122;0.917;157.899
trainGaPlayer01Simple;work005;303;181.924;0.794;157.116
trainGaPlayer01Simple;work005;304;182.878;0.914;152.339
trainGaPlayer01Simple;work005;305;190.480;0.992;158.784
trainGaPlayer01Simple;work005;306;193.228;0.784;156.199
trainGaPlayer01Simple;work005;307;195.459;0.982;158.285
trainGaPlayer01Simple;work005;308;194.324;1.174;160.063
trainGaPlayer01Simple;work005;309;184.689;0.943;155.261
trainGaPlayer01Simple;work005;310;181.247;1.179;157.755
trainGaPlayer01Simple;work005;311;195.276;0.956;159.375
trainGaPlayer01Simple;work005;312;180.088;0.769;153.195
trainGaPlayer01Simple;work005;313;178.457;1.035;156.925
trainGaPlayer01Simple;work005;314;181.699;0.976;155.683
trainGaPlayer01Simple;work005;315;173.162;0.928;153.668
trainGaPlayer01Simple;work005;316;184.591;0.828;151.783
trainGaPlayer01Simple;work005;317;179.068;0.940;156.348
trainGaPlayer01Simple;work005;318;183.233;0.948;157.429
trainGaPlayer01Simple;work005;319;179.363;0.868;155.283
trainGaPlayer01Simple;work005;320;178.109;0.747;155.324
trainGaPlayer01Simple;work005;321;182.242;0.961;155.534
trainGaPlayer01Simple;work005;322;184.646;0.988;156.134
trainGaPlayer01Simple;work005;323;181.328;1.189;156.691
trainGaPlayer01Simple;work005;324;183.477;1.324;159.067
trainGaPlayer01Simple;work005;325;180.375;1.219;158.493
trainGaPlayer01Simple;work005;326;183.293;1.136;160.067
trainGaPlayer01Simple;work005;327;183.278;1.127;158.250
trainGaPlayer01Simple;work005;328;180.945;1.014;156.328
trainGaPlayer01Simple;work005;329;183.144;1.113;159.014
trainGaPlayer01Simple;work005;330;185.936;1.061;158.080
trainGaPlayer01Simple;work005;331;180.690;1.093;156.913
trainGaPlayer01Simple;work005;332;181.299;1.265;158.838
trainGaPlayer01Simple;work005;333;179.269;1.230;160.918
trainGaPlayer01Simple;work005;334;178.405;1.162;157.911
trainGaPlayer01Simple;work005;335;182.169;1.106;160.599
trainGaPlayer01Simple;work005;336;176.739;1.179;160.066
trainGaPlayer01Simple;work005;337;168.834;1.294;157.160
trainGaPlayer01Simple;work005;338;178.567;1.250;158.149
trainGaPlayer01Simple;work005;339;165.292;1.198;156.871
trainGaPlayer01Simple;work005;340;164.133;1.184;154.737
trainGaPlayer01Simple;work005;341;172.784;1.106;157.768
trainGaPlayer01Simple;work005;342;168.159;1.258;156.973
trainGaPlayer01Simple;work005;343;161.057;1.273;153.379
trainGaPlayer01Simple;work005;344;162.594;1.200;156.419
trainGaPlayer01Simple;work005;345;162.230;1.231;155.163
trainGaPlayer01Simple;work005;346;169.337;1.165;156.454
trainGaPlayer01Simple;work005;347;167.238;1.353;158.622
trainGaPlayer01Simple;work005;348;163.766;1.436;158.481
trainGaPlayer01Simple;work005;349;172.841;1.357;157.992
trainGaPlayer01Simple;work005;350;173.181;1.304;159.859
trainGaPlayer01Simple;work005;351;167.636;1.310;156.703
