         0,    -31.00,    -32.00,     -1.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1031.46,   1017.42,   1008.68,   1006.80,   1005.53,   1004.62,   1003.93,    997.70,    991.31,    985.10,    982.42,    988.81,    973.40,    961.10,    974.08,    973.72,    968.69,    964.13,    957.75,         0,         0,         0,         0
         1,     10.00,      5.00,    129.99,   1009.52,    998.56,    990.35,    984.20,    979.53,    970.17,    962.43,         0,         0,    968.11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1039.99
         2,     27.00,      6.00,     88.99,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1031.22,         0,         0,         0,         0,   1033.86,   1020.49,   1004.18,    987.01,    971.73
         3,    -52.00,     11.00,     87.99,         0,         0,   1036.14,   1021.19,   1002.07,    980.46,    964.30,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         4,    -13.00,     18.00,    -14.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1038.96,   1033.07,   1028.13,   1020.05,   1014.14,   1007.51,   1006.74,   1023.88,   1006.22,    983.64,    995.44,    992.42,    984.37,    976.39,    967.55,    964.37,    959.96,         0,         0
         5,     46.00,     15.00,    109.99,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    956.16,         0,         0,         0,         0,   1029.45,   1005.95,    986.30,    972.70,    963.68
         6,    -52.00,    -31.00,     99.99,   1040.95,   1034.55,   1027.43,   1019.72,   1011.62,   1004.37,   1003.28,   1001.66,   1008.48,   1027.58,   1037.54,         0,   1007.60,    994.04,    981.38,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         7,     19.00,    -22.00,    118.99,   1003.56,    996.40,    990.21,    984.94,    980.47,    973.02,    967.60,    961.55,    960.93,    976.44,    960.85,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1039.21,   1029.93,   1020.59
         8,      4.00,     23.00,    108.99,    977.80,    962.68,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1039.54
         9,    -18.00,    -24.00,    -96.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1032.65,   1001.58,    965.92,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
