         0,     13.00,    -34.00,     -6.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1029.39,   1010.25,   1004.35,   1001.55,    988.78,    976.57,    965.78,    959.85,    962.34,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         1,      1.00,      6.00,     24.86,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1040.54,   1038.90,         0,   1034.63,   1002.96,   1023.74,   1020.84,   1011.06,   1002.02,    990.90,    984.62,    976.17,    964.79,         0
         2,     22.00,    -34.00,     39.86,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1033.52,   1018.61,   1006.17,    998.81,    994.50,    971.99,    964.22,    986.94,    989.15,    983.55,    979.21,    970.84,    963.71,    956.11,         0,         0
         3,    -25.00,    -10.00,   -109.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1028.13,         0,         0,         0,   1039.64,   1021.62,   1008.21,    990.64,    971.07,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         4,    -19.00,    -13.00,      8.86,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1042.55,   1036.81,   1032.64,   1029.50,   1021.31,   1014.05,   1006.63,   1004.10,   1016.13,    995.52,    977.81,    993.32,    992.23,    985.66,    979.68,    971.85,    967.46,    962.16,    955.73,         0
         5,    -42.00,     19.00,    129.86,         0,         0,         0,         0,   1018.06,    984.36,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         6,    -34.00,     -1.00,    -21.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1036.58,   1019.67,   1013.99,   1009.56,   1006.04,   1003.20,    996.35,    990.53,    984.44,    982.81,    994.08,    978.04,    962.12,    973.60,    972.04,    966.00,    960.23,         0,         0,         0,         0,         0
         7,    -37.00,     -1.00,    175.86,         0,         0,         0,         0,         0,         0,   1040.86,   1023.50,   1022.45,         0,         0,         0,    975.27,    972.66,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         8,    -40.00,     18.00,   -132.14,         0,         0,         0,         0,         0,         0,         0,   1023.89,   1007.65,         0,         0,         0,    985.32,    990.59,    983.20,    978.41,    967.81,    957.86,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         9,    -34.00,     35.00,    136.86,         0,         0,         0,    990.55,    970.89,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        10,     -6.00,    -23.00,    145.86,         0,   1043.13,   1034.70,   1027.12,   1020.49,   1011.40,   1005.44,    998.26,    998.42,   1021.11,   1003.49,    971.60,    984.65,    979.89,    969.16,    958.19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        11,     -2.00,    -14.00,    171.86,         0,         0,         0,         0,   1039.69,   1030.01,   1023.12,   1015.06,   1014.25,   1037.00,   1014.34,    981.80,    999.66,    995.94,    985.74,    975.91,    964.34,    958.52,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        12,     46.00,    -16.00,    -99.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1039.36,   1025.68,   1005.48,    980.99,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        13,    -31.00,     10.00,    -41.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1036.20,   1025.66,   1008.94,   1002.71,    997.63,    993.47,    990.03,    983.06,    977.48,    971.52,    970.30,    983.03,    967.37,         0,    960.90,    958.86,         0,         0,         0,         0,         0,         0,         0
        14,      3.00,    -26.00,     60.86,    959.55,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1044.64,   1040.06,         0,   1022.48,   1006.37,   1027.42,   1027.65,   1020.95,   1015.34,   1006.73,   1000.51,    993.41,    985.51,    977.00
        15,     44.00,    -11.00,   -138.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1035.42,   1044.21,   1042.42,   1036.81,   1031.30,   1025.27,   1023.42,   1021.13,   1018.23,   1014.45,   1002.38,    992.46,    978.42,    959.99,         0,         0,         0,         0,         0,    994.10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        16,      0.00,    -24.00,     14.86,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1041.42,   1035.41,   1031.56,   1020.76,   1010.91,   1001.29,    997.08,   1008.49,    981.04,    964.01,    984.52,    984.48,    977.67,    971.90,    963.29,    957.27,         0,         0,         0
        17,    -34.00,      8.00,    -94.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1008.73,    999.59,         0,         0,   1036.46,   1028.13,   1014.66,   1003.13,    990.99,    979.27,    968.81,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        18,     45.00,     35.00,   -174.14,   1010.02,   1009.38,   1008.91,   1008.55,   1008.27,   1003.08,    997.57,    992.21,    989.92,    995.34,    982.44,    971.62,    982.65,    982.26,    977.76,    973.60,    967.94,    964.81,    961.24,    957.15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1044.52,   1020.79,   1014.95,   1012.38
        19,    -40.00,    -33.00,   -132.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1016.89,    957.86,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        20,    -40.00,      3.00,    -66.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    969.58,   1013.58,         0,         0,         0,         0,   1037.25,   1023.86,   1010.46,    998.39,    988.32,    973.89,    968.85,    964.82,    961.56,    958.87,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        21,    -42.00,     21.00,     48.86,   1019.50,   1009.57,    992.55,    965.20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1043.71,   1037.79,   1036.48,   1034.82,   1032.67,   1029.76
        22,     42.00,     11.00,   -115.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1043.14,         0,         0,         0,   1042.56,   1036.33,   1033.48,   1030.08,   1025.97,   1020.98,   1007.48,    998.61,    988.35,    977.15,    965.77,         0,         0,         0,         0,    986.12,   1004.15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        23,    -33.00,    -14.00,     11.86,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1042.03,   1037.11,   1033.50,   1030.76,   1028.62,   1021.83,   1015.63,   1009.34,   1007.21,   1016.84,   1000.36,    985.57,    998.13,    997.08,    991.37,    986.05,    979.30,    975.88,    971.78,    966.86,    960.91
        24,    -55.00,     20.00,   -163.14,         0,         0,         0,         0,         0,         0,   1016.86,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        25,     -1.00,      5.00,   -151.14,         0,         0,         0,         0,         0,         0,   1043.60,   1033.87,   1031.07,         0,   1020.69,    993.19,   1015.85,   1014.11,   1005.17,    997.31,    986.93,    980.41,    972.24,    962.21,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        26,    -17.00,    -15.00,      7.86,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1040.83,   1034.91,   1030.69,   1027.56,   1019.17,   1011.67,   1004.04,   1001.34,   1013.26,    992.01,    974.33,    990.40,    989.42,    982.84,    976.89,    968.99,    964.40,    958.89,         0,         0
        27,     -7.00,    -31.00,    -33.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,    992.06,    983.36,    979.06,    976.52,    974.85,    965.98,    957.25,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        28,    -28.00,    -26.00,     69.86,    995.34,    986.87,    978.09,    969.40,    961.16,         0,         0,         0,         0,    970.20,    963.10,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1034.08,         0,         0,   1041.71,   1036.79,   1030.05,   1026.15,   1021.60,   1016.30,   1010.17
        29,    -13.00,     27.00,    -26.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1044.64,   1037.29,   1030.77,   1025.09,   1020.19,   1012.61,   1007.36,   1001.38,   1001.12,   1017.76,   1002.80,    982.01,    990.71,    987.32,    979.49,    971.44,    963.07,    961.10,    958.26,         0,         0
        30,     38.00,     11.00,    -78.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1041.11,   1031.66,   1020.95,   1009.57,    998.36,    985.85,    979.03,    968.25,    972.07,   1015.86,   1023.03,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        31,      6.00,    -26.00,   -125.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1041.79,   1039.08,   1035.00,   1028.29,   1015.76,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        32,     48.00,    -16.00,    -69.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1040.04,   1015.89,    985.32,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
        33,    -29.00,    -25.00,    -71.14,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,   1022.94,    986.12,    965.24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
