trainGaId;populationNr;iterations;score
trainGa05fitFac03b;w003;1;48.241
trainGa05fitFac03b;w003;2;98.437
trainGa05fitFac03b;w003;3;360.188
trainGa05fitFac03b;w003;4;631.402
trainGa05fitFac03b;w003;5;779.205
trainGa05fitFac03b;w003;6;1144.387
trainGa05fitFac03b;w003;7;1049.596
trainGa05fitFac03b;w003;8;1151.887
trainGa05fitFac03b;w003;9;1143.007
trainGa05fitFac03b;w003;10;1213.872
trainGa05fitFac03b;w003;11;1059.438
trainGa05fitFac03b;w003;12;1450.082
trainGa05fitFac03b;w003;13;1509.752
trainGa05fitFac03b;w003;14;1611.949
trainGa05fitFac03b;w003;15;1575.649
trainGa05fitFac03b;w003;16;1785.045
trainGa05fitFac03b;w003;17;1962.869
trainGa05fitFac03b;w003;18;1832.420
trainGa05fitFac03b;w003;19;2489.387
trainGa05fitFac03b;w003;20;2458.986
trainGa05fitFac03b;w003;21;2391.556
trainGa05fitFac03b;w003;22;2768.497
trainGa05fitFac03b;w003;23;2648.568
trainGa05fitFac03b;w003;24;2880.301
trainGa05fitFac03b;w003;25;2631.599
trainGa05fitFac03b;w003;26;2614.900
trainGa05fitFac03b;w003;27;2361.569
trainGa05fitFac03b;w003;28;2417.129
trainGa05fitFac03b;w003;29;2534.577
trainGa05fitFac03b;w003;30;2554.662
trainGa05fitFac03b;w003;31;3185.242
trainGa05fitFac03b;w003;32;3871.331
trainGa05fitFac03b;w003;33;3205.248
trainGa05fitFac03b;w003;34;3448.446
trainGa05fitFac03b;w003;35;3607.087
trainGa05fitFac03b;w003;36;3644.712
trainGa05fitFac03b;w003;37;3886.372
trainGa05fitFac03b;w003;38;3725.356
trainGa05fitFac03b;w003;39;3673.652
trainGa05fitFac03b;w003;40;4220.986
trainGa05fitFac03b;w003;41;3778.133
trainGa05fitFac03b;w003;42;4170.556
trainGa05fitFac03b;w003;43;4312.265
trainGa05fitFac03b;w003;44;4378.752
trainGa05fitFac03b;w003;45;3936.585
trainGa05fitFac03b;w003;46;4856.645
trainGa05fitFac03b;w003;47;4483.740
trainGa05fitFac03b;w003;48;4310.667
trainGa05fitFac03b;w003;49;4440.198
trainGa05fitFac03b;w003;50;4270.842
trainGa05fitFac03b;w003;51;5008.933
trainGa05fitFac03b;w003;52;5932.290
trainGa05fitFac03b;w003;53;5080.089
trainGa05fitFac03b;w003;54;4748.049
trainGa05fitFac03b;w003;55;4787.477
trainGa05fitFac03b;w003;56;4971.589
trainGa05fitFac03b;w003;57;4779.814
trainGa05fitFac03b;w003;58;5321.201
trainGa05fitFac03b;w003;59;5230.523
trainGa05fitFac03b;w003;60;6300.021
trainGa05fitFac03b;w003;61;6165.171
trainGa05fitFac03b;w003;62;6219.536
trainGa05fitFac03b;w003;63;6916.549
trainGa05fitFac03b;w003;64;7427.008
trainGa05fitFac03b;w003;65;6585.848
trainGa05fitFac03b;w003;66;7147.454
trainGa05fitFac03b;w003;67;7280.069
trainGa05fitFac03b;w003;68;7694.131
trainGa05fitFac03b;w003;69;7044.841
trainGa05fitFac03b;w003;70;7179.795
trainGa05fitFac03b;w003;71;8107.784
trainGa05fitFac03b;w003;72;7930.200
trainGa05fitFac03b;w003;73;7699.205
trainGa05fitFac03b;w003;74;7849.291
trainGa05fitFac03b;w003;75;7666.659
trainGa05fitFac03b;w003;76;9672.896
trainGa05fitFac03b;w003;77;8110.459
trainGa05fitFac03b;w003;78;8385.524
trainGa05fitFac03b;w003;79;7463.271
trainGa05fitFac03b;w003;80;7339.669
trainGa05fitFac03b;w003;81;7867.824
trainGa05fitFac03b;w003;82;8153.386
trainGa05fitFac03b;w003;83;8105.307
trainGa05fitFac03b;w003;84;9319.137
trainGa05fitFac03b;w003;85;9689.299
trainGa05fitFac03b;w003;86;9556.922
trainGa05fitFac03b;w003;87;9737.324
trainGa05fitFac03b;w003;88;10736.425
trainGa05fitFac03b;w003;89;9957.678
trainGa05fitFac03b;w003;90;10095.631
trainGa05fitFac03b;w003;91;10955.797
trainGa05fitFac03b;w003;92;9548.268
trainGa05fitFac03b;w003;93;10884.365
trainGa05fitFac03b;w003;94;11008.022
trainGa05fitFac03b;w003;95;10776.413
trainGa05fitFac03b;w003;96;10267.418
trainGa05fitFac03b;w003;97;10108.607
trainGa05fitFac03b;w003;98;10402.660
trainGa05fitFac03b;w003;99;10532.809
trainGa05fitFac03b;w003;100;10205.424
trainGa05fitFac03b;w003;101;10652.573
