id;nr;iterations;kicks;goals;score
trainGaPlayer01Simple;bob003;0;0.820;0.000;0.820
trainGaPlayer01Simple;bob003;1;1.022;0.000;1.022
trainGaPlayer01Simple;bob003;2;1.542;0.000;1.542
trainGaPlayer01Simple;bob003;3;1.193;0.000;1.193
trainGaPlayer01Simple;bob003;4;2.503;0.000;2.503
trainGaPlayer01Simple;bob003;5;4.559;0.000;4.559
trainGaPlayer01Simple;bob003;6;5.793;0.000;5.793
trainGaPlayer01Simple;bob003;7;7.739;0.000;7.739
trainGaPlayer01Simple;bob003;8;7.692;0.000;7.692
trainGaPlayer01Simple;bob003;9;9.047;0.000;9.047
trainGaPlayer01Simple;bob003;10;9.363;0.000;9.363
trainGaPlayer01Simple;bob003;11;11.537;0.000;11.537
trainGaPlayer01Simple;bob003;12;15.009;0.000;15.009
trainGaPlayer01Simple;bob003;13;16.362;0.000;16.362
trainGaPlayer01Simple;bob003;14;17.016;0.000;17.016
trainGaPlayer01Simple;bob003;15;16.894;0.002;16.916
trainGaPlayer01Simple;bob003;16;20.538;0.000;20.538
trainGaPlayer01Simple;bob003;17;23.049;0.004;23.091
trainGaPlayer01Simple;bob003;18;24.237;0.005;24.285
trainGaPlayer01Simple;bob003;19;23.576;0.000;23.576
trainGaPlayer01Simple;bob003;20;23.854;0.017;24.021
trainGaPlayer01Simple;bob003;21;25.814;0.008;25.898
trainGaPlayer01Simple;bob003;22;26.282;0.000;26.282
trainGaPlayer01Simple;bob003;23;26.780;0.016;26.936
trainGaPlayer01Simple;bob003;24;26.938;0.006;26.994
trainGaPlayer01Simple;bob003;25;31.247;0.010;31.344
trainGaPlayer01Simple;bob003;26;30.219;0.009;30.308
trainGaPlayer01Simple;bob003;27;33.691;0.012;33.812
trainGaPlayer01Simple;bob003;28;33.904;0.000;33.904
trainGaPlayer01Simple;bob003;29;37.529;0.013;37.662
trainGaPlayer01Simple;bob003;30;45.367;0.028;45.645
trainGaPlayer01Simple;bob003;31;42.194;0.008;42.269
trainGaPlayer01Simple;bob003;32;38.915;0.024;39.156
trainGaPlayer01Simple;bob003;33;43.869;0.010;43.973
trainGaPlayer01Simple;bob003;34;46.241;0.000;46.241
trainGaPlayer01Simple;bob003;35;48.595;0.003;48.628
trainGaPlayer01Simple;bob003;36;49.890;0.000;49.890
trainGaPlayer01Simple;bob003;37;51.641;0.030;51.944
trainGaPlayer01Simple;bob003;38;51.984;0.000;51.984
trainGaPlayer01Simple;bob003;39;53.128;0.003;53.162
trainGaPlayer01Simple;bob003;40;57.008;0.005;57.055
trainGaPlayer01Simple;bob003;41;53.411;0.008;53.494
trainGaPlayer01Simple;bob003;42;57.816;0.008;57.899
trainGaPlayer01Simple;bob003;43;59.974;0.000;59.974
trainGaPlayer01Simple;bob003;44;52.119;0.022;52.334
trainGaPlayer01Simple;bob003;45;54.940;0.008;55.024
trainGaPlayer01Simple;bob003;46;55.411;0.011;55.523
trainGaPlayer01Simple;bob003;47;56.363;0.011;56.474
trainGaPlayer01Simple;bob003;48;63.979;0.008;64.062
trainGaPlayer01Simple;bob003;49;66.321;0.020;66.518
trainGaPlayer01Simple;bob003;50;69.662;0.013;69.787
trainGaPlayer01Simple;bob003;51;64.778;0.008;64.862
trainGaPlayer01Simple;bob003;52;61.463;0.009;61.553
trainGaPlayer01Simple;bob003;53;61.134;0.000;61.134
trainGaPlayer01Simple;bob003;54;60.897;0.011;61.008
trainGaPlayer01Simple;bob003;55;66.304;0.003;66.334
trainGaPlayer01Simple;bob003;56;68.794;0.021;68.999
trainGaPlayer01Simple;bob003;57;69.327;0.023;69.560
trainGaPlayer01Simple;bob003;58;74.190;0.017;74.356
trainGaPlayer01Simple;bob003;59;73.085;0.013;73.193
trainGaPlayer01Simple;bob003;60;77.625;0.026;77.881
trainGaPlayer01Simple;bob003;61;79.206;0.020;79.410
trainGaPlayer01Simple;bob003;62;86.753;0.009;86.842
trainGaPlayer01Simple;bob003;63;88.497;0.038;88.872
trainGaPlayer01Simple;bob003;64;88.550;0.026;88.808
trainGaPlayer01Simple;bob003;65;85.088;0.034;85.431
trainGaPlayer01Simple;bob003;66;93.004;0.015;93.152
trainGaPlayer01Simple;bob003;67;92.230;0.023;92.044
trainGaPlayer01Simple;bob003;68;96.373;0.028;96.615
trainGaPlayer01Simple;bob003;69;90.019;0.059;90.611
trainGaPlayer01Simple;bob003;70;96.636;0.023;96.869
trainGaPlayer01Simple;bob003;71;93.503;0.024;93.303
trainGaPlayer01Simple;bob003;72;95.498;0.004;95.514
trainGaPlayer01Simple;bob003;73;95.972;0.036;96.114
trainGaPlayer01Simple;bob003;74;95.784;0.027;96.056
trainGaPlayer01Simple;bob003;75;95.218;0.048;95.694
trainGaPlayer01Simple;bob003;76;106.572;0.069;106.698
trainGaPlayer01Simple;bob003;77;110.914;0.052;111.055
trainGaPlayer01Simple;bob003;78;107.970;0.058;106.840
trainGaPlayer01Simple;bob003;79;119.810;0.039;117.550
trainGaPlayer01Simple;bob003;80;116.197;0.034;115.243
trainGaPlayer01Simple;bob003;81;112.881;0.069;108.131
trainGaPlayer01Simple;bob003;82;112.371;0.046;112.307
trainGaPlayer01Simple;bob003;83;116.348;0.068;113.934
trainGaPlayer01Simple;bob003;84;108.528;0.052;108.931
trainGaPlayer01Simple;bob003;85;117.799;0.046;114.750
trainGaPlayer01Simple;bob003;86;117.395;0.044;116.867
trainGaPlayer01Simple;bob003;87;117.109;0.055;117.300
trainGaPlayer01Simple;bob003;88;126.514;0.043;122.872
trainGaPlayer01Simple;bob003;89;121.914;0.033;120.642
trainGaPlayer01Simple;bob003;90;130.285;0.049;126.261
trainGaPlayer01Simple;bob003;91;120.261;0.034;115.153
trainGaPlayer01Simple;bob003;92;123.992;0.066;121.408
trainGaPlayer01Simple;bob003;93;128.219;0.060;124.309
trainGaPlayer01Simple;bob003;94;131.912;0.058;128.446
trainGaPlayer01Simple;bob003;95;133.738;0.045;129.205
trainGaPlayer01Simple;bob003;96;143.954;0.076;134.922
trainGaPlayer01Simple;bob003;97;136.608;0.029;132.829
trainGaPlayer01Simple;bob003;98;143.349;0.042;135.049
trainGaPlayer01Simple;bob003;99;143.463;0.056;136.737
trainGaPlayer01Simple;bob003;100;135.570;0.092;128.381
trainGaPlayer01Simple;bob003;101;135.952;0.068;130.945
trainGaPlayer01Simple;bob003;102;143.014;0.114;133.762
trainGaPlayer01Simple;bob003;103;140.528;0.082;133.050
trainGaPlayer01Simple;bob003;104;148.072;0.133;140.709
trainGaPlayer01Simple;bob003;105;148.569;0.119;138.195
trainGaPlayer01Simple;bob003;106;142.333;0.160;135.857
trainGaPlayer01Simple;bob003;107;149.311;0.140;142.501
trainGaPlayer01Simple;bob003;108;147.023;0.114;141.302
trainGaPlayer01Simple;bob003;109;145.438;0.160;137.860
trainGaPlayer01Simple;bob003;110;149.225;0.127;140.486
trainGaPlayer01Simple;bob003;111;152.501;0.102;141.881
