id;nr;iterations;kicks;goals;score
trainGaPlayer01C;work005;0;0.971;0.000;0.971
trainGaPlayer01C;work005;1;1.595;0.004;2.150
trainGaPlayer01C;work005;2;1.393;0.000;1.393
trainGaPlayer01C;work005;3;1.314;0.000;1.314
trainGaPlayer01C;work005;4;1.432;0.000;1.432
trainGaPlayer01C;work005;5;2.414;0.000;2.414
trainGaPlayer01C;work005;6;4.510;0.000;4.510
trainGaPlayer01C;work005;7;8.838;0.000;8.838
trainGaPlayer01C;work005;8;7.074;0.000;7.074
trainGaPlayer01C;work005;9;8.576;0.000;8.576
trainGaPlayer01C;work005;10;31.486;0.000;20.864
trainGaPlayer01C;work005;11;15.834;0.004;16.459
trainGaPlayer01C;work005;12;18.171;0.000;18.171
trainGaPlayer01C;work005;13;19.360;0.000;19.360
trainGaPlayer01C;work005;14;25.303;0.003;25.803
trainGaPlayer01C;work005;15;28.322;0.000;28.322
trainGaPlayer01C;work005;16;28.052;0.005;28.767
trainGaPlayer01C;work005;17;31.937;0.008;33.187
trainGaPlayer01C;work005;18;29.138;0.000;29.138
trainGaPlayer01C;work005;19;25.299;0.004;25.854
trainGaPlayer01C;work005;20;33.538;0.004;34.163
trainGaPlayer01C;work005;21;28.204;0.006;29.037
trainGaPlayer01C;work005;22;34.211;0.004;34.836
trainGaPlayer01C;work005;23;34.475;0.000;34.475
trainGaPlayer01C;work005;24;31.141;0.000;31.141
trainGaPlayer01C;work005;25;35.144;0.007;36.144
trainGaPlayer01C;work005;26;36.729;0.000;36.729
trainGaPlayer01C;work005;27;32.948;0.000;32.948
trainGaPlayer01C;work005;28;41.899;0.000;41.899
trainGaPlayer01C;work005;29;41.112;0.000;40.795
trainGaPlayer01C;work005;30;47.167;0.000;42.024
trainGaPlayer01C;work005;31;41.155;0.000;41.155
trainGaPlayer01C;work005;32;45.247;0.000;45.247
trainGaPlayer01C;work005;33;51.301;0.016;53.690
trainGaPlayer01C;work005;34;45.626;0.016;48.007
trainGaPlayer01C;work005;35;53.674;0.032;58.471
trainGaPlayer01C;work005;36;53.154;0.020;56.160
trainGaPlayer01C;work005;37;58.635;0.027;62.683
trainGaPlayer01C;work005;38;60.422;0.010;61.850
trainGaPlayer01C;work005;39;59.488;0.012;61.313
trainGaPlayer01C;work005;40;66.043;0.037;71.626
trainGaPlayer01C;work005;41;64.961;0.000;64.961
trainGaPlayer01C;work005;42;71.643;0.036;77.018
trainGaPlayer01C;work005;43;64.041;0.018;66.722
trainGaPlayer01C;work005;44;71.888;0.020;74.843
trainGaPlayer01C;work005;45;70.350;0.016;72.725
trainGaPlayer01C;work005;46;66.201;0.000;66.201
trainGaPlayer01C;work005;47;70.333;0.017;71.866
trainGaPlayer01C;work005;48;72.548;0.007;72.223
trainGaPlayer01C;work005;49;68.262;0.017;70.857
trainGaPlayer01C;work005;50;75.760;0.008;77.010
trainGaPlayer01C;work005;51;77.091;0.018;79.757
trainGaPlayer01C;work005;52;82.325;0.025;86.023
trainGaPlayer01C;work005;53;86.479;0.011;87.791
trainGaPlayer01C;work005;54;79.165;0.018;81.844
trainGaPlayer01C;work005;55;83.734;0.013;85.744
trainGaPlayer01C;work005;56;88.364;0.033;93.279
trainGaPlayer01C;work005;57;95.476;0.033;98.045
trainGaPlayer01C;work005;58;87.509;0.040;93.493
trainGaPlayer01C;work005;59;96.582;0.029;98.376
trainGaPlayer01C;work005;60;90.442;0.030;94.942
trainGaPlayer01C;work005;61;97.211;0.020;99.438
trainGaPlayer01C;work005;62;93.512;0.050;101.024
trainGaPlayer01C;work005;63;90.342;0.025;92.856
trainGaPlayer01C;work005;64;99.519;0.026;102.972
trainGaPlayer01C;work005;65;99.398;0.028;101.398
trainGaPlayer01C;work005;66;114.632;0.034;112.068
trainGaPlayer01C;work005;67;111.772;0.027;109.536
trainGaPlayer01C;work005;68;109.061;0.021;110.639
trainGaPlayer01C;work005;69;110.843;0.047;113.983
trainGaPlayer01C;work005;70;115.537;0.021;111.621
trainGaPlayer01C;work005;71;118.438;0.074;125.242
trainGaPlayer01C;work005;72;110.978;0.064;118.947
trainGaPlayer01C;work005;73;111.985;0.022;110.434
trainGaPlayer01C;work005;74;107.864;0.036;112.246
trainGaPlayer01C;work005;75;129.489;0.066;128.762
trainGaPlayer01C;work005;76;125.817;0.062;129.286
trainGaPlayer01C;work005;77;115.284;0.050;118.759
trainGaPlayer01C;work005;78;124.110;0.053;123.995
trainGaPlayer01C;work005;79;121.948;0.052;124.307
trainGaPlayer01C;work005;80;119.562;0.030;121.019
trainGaPlayer01C;work005;81;121.916;0.081;129.885
trainGaPlayer01C;work005;82;122.273;0.051;125.092
trainGaPlayer01C;work005;83;129.439;0.050;124.946
trainGaPlayer01C;work005;84;120.377;0.031;117.088
trainGaPlayer01C;work005;85;129.691;0.071;136.327
trainGaPlayer01C;work005;86;149.143;0.064;138.184
trainGaPlayer01C;work005;87;137.582;0.092;136.653
trainGaPlayer01C;work005;88;150.540;0.082;143.845
trainGaPlayer01C;work005;89;141.807;0.066;142.576
trainGaPlayer01C;work005;90;137.232;0.098;144.645
trainGaPlayer01C;work005;91;142.818;0.128;153.411
trainGaPlayer01C;work005;92;142.010;0.071;143.415
trainGaPlayer01C;work005;93;140.439;0.073;142.386
trainGaPlayer01C;work005;94;154.317;0.070;145.185
trainGaPlayer01C;work005;95;151.538;0.072;146.753
trainGaPlayer01C;work005;96;154.200;0.068;144.881
trainGaPlayer01C;work005;97;159.616;0.056;144.886
trainGaPlayer01C;work005;98;148.922;0.079;147.705
trainGaPlayer01C;work005;99;151.074;0.038;133.253
trainGaPlayer01C;work005;100;163.437;0.043;145.305
trainGaPlayer01C;work005;101;154.678;0.100;152.393
trainGaPlayer01C;work005;102;155.748;0.142;160.067
trainGaPlayer01C;work005;103;161.398;0.078;152.685
trainGaPlayer01C;work005;104;150.847;0.099;152.245
trainGaPlayer01C;work005;105;148.254;0.111;154.286
trainGaPlayer01C;work005;106;141.276;0.114;148.717
trainGaPlayer01C;work005;107;147.922;0.110;152.986
trainGaPlayer01C;work005;108;153.008;0.128;157.710
trainGaPlayer01C;work005;109;148.820;0.108;148.760
trainGaPlayer01C;work005;110;150.906;0.114;152.057
trainGaPlayer01C;work005;111;139.150;0.231;167.845
trainGaPlayer01C;work005;112;140.250;0.159;155.765
trainGaPlayer01C;work005;113;139.296;0.233;166.655
trainGaPlayer01C;work005;114;125.935;0.184;148.067
trainGaPlayer01C;work005;115;123.589;0.240;158.679
trainGaPlayer01C;work005;116;127.127;0.302;168.746
trainGaPlayer01C;work005;117;122.186;0.217;151.911
trainGaPlayer01C;work005;118;116.563;0.321;162.470
trainGaPlayer01C;work005;119;119.605;0.268;156.622
trainGaPlayer01C;work005;120;115.616;0.157;138.674
trainGaPlayer01C;work005;121;117.665;0.269;154.729
trainGaPlayer01C;work005;122;127.926;0.308;169.072
trainGaPlayer01C;work005;123;127.892;0.290;167.445
trainGaPlayer01C;work005;124;130.237;0.253;164.355
trainGaPlayer01C;work005;125;133.820;0.294;170.359
trainGaPlayer01C;work005;126;133.232;0.263;164.819
trainGaPlayer01C;work005;127;132.658;0.317;176.388
trainGaPlayer01C;work005;128;128.850;0.333;174.828
trainGaPlayer01C;work005;129;131.244;0.265;165.645
trainGaPlayer01C;work005;130;120.125;0.367;170.057
trainGaPlayer01C;work005;131;139.728;0.316;177.690
trainGaPlayer01C;work005;132;129.474;0.230;155.615
trainGaPlayer01C;work005;133;133.881;0.202;154.843
trainGaPlayer01C;work005;134;135.867;0.254;165.369
trainGaPlayer01C;work005;135;137.904;0.281;173.009
trainGaPlayer01C;work005;136;138.369;0.256;168.754
trainGaPlayer01C;work005;137;136.743;0.232;162.373
trainGaPlayer01C;work005;138;143.719;0.279;173.039
trainGaPlayer01C;work005;139;137.668;0.373;188.062
trainGaPlayer01C;work005;140;140.620;0.398;192.389
trainGaPlayer01C;work005;141;141.436;0.249;167.648
trainGaPlayer01C;work005;142;141.299;0.329;184.296
trainGaPlayer01C;work005;143;139.086;0.432;197.997
trainGaPlayer01C;work005;144;139.108;0.423;193.946
trainGaPlayer01C;work005;145;144.069;0.409;196.739
trainGaPlayer01C;work005;146;145.931;0.398;189.879
trainGaPlayer01C;work005;147;147.431;0.418;196.219
trainGaPlayer01C;work005;148;145.239;0.294;178.320
trainGaPlayer01C;work005;149;145.997;0.311;175.947
trainGaPlayer01C;work005;150;146.120;0.437;199.161
trainGaPlayer01C;work005;151;142.289;0.436;199.192
trainGaPlayer01C;work005;152;146.501;0.377;189.177
trainGaPlayer01C;work005;153;147.951;0.378;193.773
trainGaPlayer01C;work005;154;148.573;0.458;205.488
trainGaPlayer01C;work005;155;155.503;0.381;196.649
trainGaPlayer01C;work005;156;150.634;0.361;192.473
trainGaPlayer01C;work005;157;142.211;0.417;191.398
trainGaPlayer01C;work005;158;140.384;0.309;180.380
trainGaPlayer01C;work005;159;149.093;0.358;191.975
trainGaPlayer01C;work005;160;142.232;0.343;188.231
trainGaPlayer01C;work005;161;150.281;0.293;181.555
trainGaPlayer01C;work005;162;141.192;0.339;185.092
trainGaPlayer01C;work005;163;142.768;0.431;194.733
trainGaPlayer01C;work005;164;147.660;0.404;198.857
trainGaPlayer01C;work005;165;142.772;0.383;188.912
trainGaPlayer01C;work005;166;139.575;0.383;188.860
trainGaPlayer01C;work005;167;142.648;0.393;194.547
trainGaPlayer01C;work005;168;142.878;0.407;195.505
trainGaPlayer01C;work005;169;141.686;0.451;199.956
trainGaPlayer01C;work005;170;139.004;0.367;185.234
trainGaPlayer01C;work005;171;139.493;0.365;186.844
trainGaPlayer01C;work005;172;143.287;0.471;206.504
trainGaPlayer01C;work005;173;142.328;0.361;186.322
trainGaPlayer01C;work005;174;135.959;0.333;181.514
trainGaPlayer01C;work005;175;139.033;0.547;213.270
trainGaPlayer01C;work005;176;144.569;0.414;195.267
trainGaPlayer01C;work005;177;146.678;0.456;204.790
trainGaPlayer01C;work005;178;147.444;0.287;179.580
trainGaPlayer01C;work005;179;150.802;0.370;192.887
trainGaPlayer01C;work005;180;150.585;0.403;200.492
trainGaPlayer01C;work005;181;149.810;0.561;225.235
trainGaPlayer01C;work005;182;150.014;0.328;187.376
trainGaPlayer01C;work005;183;142.421;0.362;184.231
trainGaPlayer01C;work005;184;139.996;0.495;208.462
trainGaPlayer01C;work005;185;153.428;0.319;185.069
trainGaPlayer01C;work005;186;148.399;0.428;202.526
trainGaPlayer01C;work005;187;140.869;0.437;202.086
trainGaPlayer01C;work005;188;140.016;0.443;201.383
trainGaPlayer01C;work005;189;143.085;0.541;214.507
trainGaPlayer01C;work005;190;141.564;0.497;206.890
trainGaPlayer01C;work005;191;147.693;0.470;205.478
trainGaPlayer01C;work005;192;136.899;0.521;209.257
trainGaPlayer01C;work005;193;142.785;0.482;204.832
trainGaPlayer01C;work005;194;144.360;0.562;218.237
trainGaPlayer01C;work005;195;148.555;0.490;211.331
trainGaPlayer01C;work005;196;142.372;0.531;215.701
trainGaPlayer01C;work005;197;141.543;0.578;221.911
trainGaPlayer01C;work005;198;154.406;0.528;220.638
trainGaPlayer01C;work005;199;147.516;0.554;217.811
trainGaPlayer01C;work005;200;144.672;0.553;219.869
trainGaPlayer01C;work005;201;144.850;0.520;211.694
trainGaPlayer01C;work005;202;148.507;0.494;212.864
trainGaPlayer01C;work005;203;142.421;0.579;219.706
trainGaPlayer01C;work005;204;151.496;0.511;215.913
trainGaPlayer01C;work005;205;145.931;0.643;232.736
trainGaPlayer01C;work005;206;140.894;0.524;209.357
trainGaPlayer01C;work005;207;144.543;0.629;229.919
trainGaPlayer01C;work005;208;139.138;0.665;228.149
trainGaPlayer01C;work005;209;147.348;0.785;253.691
trainGaPlayer01C;work005;210;140.980;0.659;231.731
trainGaPlayer01C;work005;211;141.652;0.725;243.618
trainGaPlayer01C;work005;212;145.842;0.640;234.869
trainGaPlayer01C;work005;213;143.061;0.812;255.340
trainGaPlayer01C;work005;214;143.201;0.695;232.591
trainGaPlayer01C;work005;215;144.419;0.726;239.891
trainGaPlayer01C;work005;216;145.055;0.867;265.314
trainGaPlayer01C;work005;217;157.530;0.545;222.410
trainGaPlayer01C;work005;218;152.482;0.718;247.844
trainGaPlayer01C;work005;219;153.660;0.667;237.705
trainGaPlayer01C;work005;220;149.194;0.620;225.964
trainGaPlayer01C;work005;221;143.503;0.626;226.069
trainGaPlayer01C;work005;222;145.944;0.661;229.433
trainGaPlayer01C;work005;223;153.090;0.659;235.321
trainGaPlayer01C;work005;224;157.672;0.735;248.271
trainGaPlayer01C;work005;225;159.075;0.558;219.005
trainGaPlayer01C;work005;226;153.146;0.654;229.769
trainGaPlayer01C;work005;227;155.483;0.536;211.796
trainGaPlayer01C;work005;228;164.535;0.566;225.582
trainGaPlayer01C;work005;229;158.263;0.688;241.948
trainGaPlayer01C;work005;230;164.328;0.530;221.763
trainGaPlayer01C;work005;231;167.436;0.562;227.987
trainGaPlayer01C;work005;232;156.208;0.497;213.172
trainGaPlayer01C;work005;233;163.823;0.566;227.205
trainGaPlayer01C;work005;234;154.721;0.568;227.532
trainGaPlayer01C;work005;235;156.216;0.460;208.212
trainGaPlayer01C;work005;236;157.268;0.523;216.582
trainGaPlayer01C;work005;237;158.563;0.436;207.914
trainGaPlayer01C;work005;238;166.090;0.529;224.505
trainGaPlayer01C;work005;239;161.819;0.558;223.515
trainGaPlayer01C;work005;240;165.265;0.517;222.764
trainGaPlayer01C;work005;241;165.577;0.510;222.356
trainGaPlayer01C;work005;242;173.202;0.548;225.886
trainGaPlayer01C;work005;243;166.466;0.624;237.443
trainGaPlayer01C;work005;244;166.574;0.601;237.843
trainGaPlayer01C;work005;245;162.666;0.562;228.128
trainGaPlayer01C;work005;246;168.072;0.618;237.886
trainGaPlayer01C;work005;247;166.152;0.628;241.066
trainGaPlayer01C;work005;248;164.451;0.607;233.428
trainGaPlayer01C;work005;249;162.388;0.595;232.619
trainGaPlayer01C;work005;250;153.555;0.622;231.997
trainGaPlayer01C;work005;251;164.888;0.658;238.740
trainGaPlayer01C;work005;252;169.175;0.540;224.666
trainGaPlayer01C;work005;253;159.582;0.679;237.825
trainGaPlayer01C;work005;254;164.649;0.565;225.697
trainGaPlayer01C;work005;255;164.589;0.699;249.470
trainGaPlayer01C;work005;256;167.540;0.458;212.922
trainGaPlayer01C;work005;257;160.245;0.598;232.903
trainGaPlayer01C;work005;258;164.520;0.677;244.528
trainGaPlayer01C;work005;259;161.470;0.469;214.298
trainGaPlayer01C;work005;260;160.280;0.740;251.823
trainGaPlayer01C;work005;261;160.022;0.632;230.796
trainGaPlayer01C;work005;262;168.334;0.791;262.782
trainGaPlayer01C;work005;263;155.876;0.703;245.303
trainGaPlayer01C;work005;264;154.770;0.658;237.749
trainGaPlayer01C;work005;265;158.452;0.780;258.308
trainGaPlayer01C;work005;266;153.872;0.827;262.258
trainGaPlayer01C;work005;267;156.608;0.837;263.098
trainGaPlayer01C;work005;268;160.928;0.821;263.572
trainGaPlayer01C;work005;269;163.191;0.810;262.427
trainGaPlayer01C;work005;270;162.555;0.827;268.042
trainGaPlayer01C;work005;271;168.581;0.800;265.118
trainGaPlayer01C;work005;272;163.191;0.738;250.826
trainGaPlayer01C;work005;273;161.121;0.693;239.724
trainGaPlayer01C;work005;274;170.187;0.748;256.604
trainGaPlayer01C;work005;275;164.524;0.786;256.612
trainGaPlayer01C;work005;276;159.137;0.809;261.010
trainGaPlayer01C;work005;277;159.779;0.720;247.380
trainGaPlayer01C;work005;278;160.515;0.817;264.361
trainGaPlayer01C;work005;279;163.018;0.752;257.905
trainGaPlayer01C;work005;280;163.656;0.730;250.328
trainGaPlayer01C;work005;281;157.384;0.820;264.408
trainGaPlayer01C;work005;282;161.524;0.932;280.026
trainGaPlayer01C;work005;283;169.365;0.739;254.144
trainGaPlayer01C;work005;284;173.185;0.837;271.262
trainGaPlayer01C;work005;285;171.263;0.716;251.596
trainGaPlayer01C;work005;286;164.073;0.769;255.238
trainGaPlayer01C;work005;287;174.304;0.816;267.208
trainGaPlayer01C;work005;288;163.976;0.738;254.238
trainGaPlayer01C;work005;289;163.235;0.774;262.379
trainGaPlayer01C;work005;290;170.826;0.798;266.975
trainGaPlayer01C;work005;291;170.978;0.786;264.363
trainGaPlayer01C;work005;292;171.959;0.746;256.461
trainGaPlayer01C;work005;293;162.478;0.822;265.602
trainGaPlayer01C;work005;294;174.948;0.736;251.753
trainGaPlayer01C;work005;295;168.814;0.745;249.887
trainGaPlayer01C;work005;296;163.689;0.774;255.082
trainGaPlayer01C;work005;297;170.814;0.854;271.090
