trainGaId;trainGaNr;iterations;score
trainGaKicks01;bob006;1;0.167
trainGaKicks01;bob006;2;0.000
trainGaKicks01;bob006;3;0.259
trainGaKicks01;bob006;4;0.125
trainGaKicks01;bob006;5;0.270
trainGaKicks01;bob006;6;0.083
trainGaKicks01;bob006;7;0.056
trainGaKicks01;bob006;8;0.271
trainGaKicks01;bob006;9;0.405
trainGaKicks01;bob006;10;0.142
trainGaKicks01;bob006;11;0.433
trainGaKicks01;bob006;12;0.509
trainGaKicks01;bob006;13;0.038
trainGaKicks01;bob006;14;0.201
trainGaKicks01;bob006;15;0.355
trainGaKicks01;bob006;16;0.287
trainGaKicks01;bob006;17;0.250
trainGaKicks01;bob006;18;0.375
trainGaKicks01;bob006;19;0.455
trainGaKicks01;bob006;20;0.396
trainGaKicks01;bob006;21;0.222
trainGaKicks01;bob006;22;0.600
trainGaKicks01;bob006;23;0.329
trainGaKicks01;bob006;24;0.475
trainGaKicks01;bob006;25;0.171
trainGaKicks01;bob006;26;0.773
trainGaKicks01;bob006;27;0.221
trainGaKicks01;bob006;28;0.226
trainGaKicks01;bob006;29;0.351
trainGaKicks01;bob006;30;0.227
trainGaKicks01;bob006;31;0.805
trainGaKicks01;bob006;32;0.375
trainGaKicks01;bob006;33;0.341
trainGaKicks01;bob006;34;0.614
trainGaKicks01;bob006;35;0.175
trainGaKicks01;bob006;36;0.200
trainGaKicks01;bob006;37;0.400
trainGaKicks01;bob006;38;0.683
trainGaKicks01;bob006;39;0.250
trainGaKicks01;bob006;40;0.521
trainGaKicks01;bob006;41;0.451
trainGaKicks01;bob006;42;0.626
trainGaKicks01;bob006;43;0.517
trainGaKicks01;bob006;44;0.217
trainGaKicks01;bob006;45;0.571
trainGaKicks01;bob006;46;0.571
trainGaKicks01;bob006;47;0.200
trainGaKicks01;bob006;48;0.250
trainGaKicks01;bob006;49;0.526
trainGaKicks01;bob006;50;0.267
trainGaKicks01;bob006;51;0.313
trainGaKicks01;bob006;52;0.171
trainGaKicks01;bob006;53;0.377
trainGaKicks01;bob006;54;0.267
trainGaKicks01;bob006;55;0.467
trainGaKicks01;bob006;56;0.317
trainGaKicks01;bob006;57;0.590
trainGaKicks01;bob006;58;0.388
trainGaKicks01;bob006;59;0.229
trainGaKicks01;bob006;60;0.704
trainGaKicks01;bob006;61;0.467
trainGaKicks01;bob006;62;0.189
trainGaKicks01;bob006;63;0.674
trainGaKicks01;bob006;64;0.329
trainGaKicks01;bob006;65;0.584
trainGaKicks01;bob006;66;0.335
trainGaKicks01;bob006;67;0.359
trainGaKicks01;bob006;68;0.155
trainGaKicks01;bob006;69;0.826
trainGaKicks01;bob006;70;0.552
trainGaKicks01;bob006;71;0.521
trainGaKicks01;bob006;72;0.408
trainGaKicks01;bob006;73;0.486
trainGaKicks01;bob006;74;0.677
trainGaKicks01;bob006;75;0.459
trainGaKicks01;bob006;76;0.313
trainGaKicks01;bob006;77;0.957
trainGaKicks01;bob006;78;0.280
trainGaKicks01;bob006;79;0.598
trainGaKicks01;bob006;80;1.002
trainGaKicks01;bob006;81;0.414
trainGaKicks01;bob006;82;0.383
trainGaKicks01;bob006;83;0.705
trainGaKicks01;bob006;84;0.335
trainGaKicks01;bob006;85;0.569
trainGaKicks01;bob006;86;0.609
trainGaKicks01;bob006;87;0.071
trainGaKicks01;bob006;88;0.700
trainGaKicks01;bob006;89;0.895
trainGaKicks01;bob006;90;0.622
trainGaKicks01;bob006;91;0.305
trainGaKicks01;bob006;92;0.447
trainGaKicks01;bob006;93;0.171
trainGaKicks01;bob006;94;0.501
trainGaKicks01;bob006;95;0.821
trainGaKicks01;bob006;96;0.891
trainGaKicks01;bob006;97;0.217
trainGaKicks01;bob006;98;0.389
trainGaKicks01;bob006;99;0.423
trainGaKicks01;bob006;100;0.321
trainGaKicks01;bob006;101;0.236
trainGaKicks01;bob006;102;0.341
trainGaKicks01;bob006;103;0.183
trainGaKicks01;bob006;104;0.619
trainGaKicks01;bob006;105;0.477
trainGaKicks01;bob006;106;0.546
trainGaKicks01;bob006;107;0.650
trainGaKicks01;bob006;108;0.687
trainGaKicks01;bob006;109;0.207
trainGaKicks01;bob006;110;0.363
trainGaKicks01;bob006;111;0.674
trainGaKicks01;bob006;112;0.967
trainGaKicks01;bob006;113;0.793
trainGaKicks01;bob006;114;0.673
trainGaKicks01;bob006;115;0.696
trainGaKicks01;bob006;116;0.543
trainGaKicks01;bob006;117;0.670
trainGaKicks01;bob006;118;0.326
trainGaKicks01;bob006;119;0.526
trainGaKicks01;bob006;120;0.684
trainGaKicks01;bob006;121;0.747
trainGaKicks01;bob006;122;0.572
trainGaKicks01;bob006;123;0.843
trainGaKicks01;bob006;124;1.411
trainGaKicks01;bob006;125;0.935
trainGaKicks01;bob006;126;1.116
trainGaKicks01;bob006;127;1.249
trainGaKicks01;bob006;128;1.196
trainGaKicks01;bob006;129;0.713
trainGaKicks01;bob006;130;0.688
trainGaKicks01;bob006;131;1.171
trainGaKicks01;bob006;132;1.657
trainGaKicks01;bob006;133;1.367
trainGaKicks01;bob006;134;1.231
