id;nr;iterations;kicks;goals;score
trainGaPlayer01Simple;work003;0;0.776;0.000;0.776
trainGaPlayer01Simple;work003;1;0.311;0.000;0.311
trainGaPlayer01Simple;work003;2;1.572;0.000;1.572
trainGaPlayer01Simple;work003;3;1.057;0.000;1.057
trainGaPlayer01Simple;work003;4;0.891;0.000;0.891
trainGaPlayer01Simple;work003;5;2.103;0.000;2.103
trainGaPlayer01Simple;work003;6;0.944;0.000;0.944
trainGaPlayer01Simple;work003;7;1.964;0.000;1.964
trainGaPlayer01Simple;work003;8;2.448;0.000;2.448
trainGaPlayer01Simple;work003;9;2.838;0.000;2.838
trainGaPlayer01Simple;work003;10;5.731;0.000;5.731
trainGaPlayer01Simple;work003;11;8.198;0.000;8.198
trainGaPlayer01Simple;work003;12;10.357;0.014;10.496
trainGaPlayer01Simple;work003;13;9.642;0.000;9.642
trainGaPlayer01Simple;work003;14;12.556;0.000;12.556
trainGaPlayer01Simple;work003;15;14.400;0.000;14.400
trainGaPlayer01Simple;work003;16;13.933;0.000;13.933
trainGaPlayer01Simple;work003;17;14.779;0.000;14.779
trainGaPlayer01Simple;work003;18;14.209;0.004;14.246
trainGaPlayer01Simple;work003;19;18.558;0.000;18.558
trainGaPlayer01Simple;work003;20;16.068;0.000;16.068
trainGaPlayer01Simple;work003;21;16.483;0.000;16.483
trainGaPlayer01Simple;work003;22;16.728;0.007;16.794
trainGaPlayer01Simple;work003;23;18.929;0.000;18.929
trainGaPlayer01Simple;work003;24;19.440;0.005;19.488
trainGaPlayer01Simple;work003;25;19.668;0.000;19.668
trainGaPlayer01Simple;work003;26;24.269;0.007;24.336
trainGaPlayer01Simple;work003;27;28.764;0.010;28.867
trainGaPlayer01Simple;work003;28;31.848;0.006;31.903
trainGaPlayer01Simple;work003;29;26.631;0.008;26.714
trainGaPlayer01Simple;work003;30;39.042;0.008;39.123
trainGaPlayer01Simple;work003;31;33.992;0.018;34.172
trainGaPlayer01Simple;work003;32;35.481;0.010;35.585
trainGaPlayer01Simple;work003;33;36.812;0.013;36.943
trainGaPlayer01Simple;work003;34;42.162;0.006;42.217
trainGaPlayer01Simple;work003;35;40.134;0.015;40.282
trainGaPlayer01Simple;work003;36;39.837;0.019;40.029
trainGaPlayer01Simple;work003;37;41.277;0.020;41.477
trainGaPlayer01Simple;work003;38;40.626;0.029;40.921
trainGaPlayer01Simple;work003;39;40.716;0.008;40.800
trainGaPlayer01Simple;work003;40;40.560;0.000;40.560
trainGaPlayer01Simple;work003;41;50.904;0.011;51.018
trainGaPlayer01Simple;work003;42;42.218;0.025;42.468
trainGaPlayer01Simple;work003;43;43.802;0.003;43.830
trainGaPlayer01Simple;work003;44;54.819;0.015;54.973
trainGaPlayer01Simple;work003;45;47.612;0.000;47.612
trainGaPlayer01Simple;work003;46;50.319;0.008;50.397
trainGaPlayer01Simple;work003;47;49.208;0.000;49.208
trainGaPlayer01Simple;work003;48;48.811;0.012;48.931
trainGaPlayer01Simple;work003;49;49.119;0.000;49.119
trainGaPlayer01Simple;work003;50;42.449;0.008;42.533
trainGaPlayer01Simple;work003;51;46.787;0.017;46.954
trainGaPlayer01Simple;work003;52;52.179;0.000;52.179
trainGaPlayer01Simple;work003;53;54.595;0.008;54.673
trainGaPlayer01Simple;work003;54;53.921;0.000;53.410
trainGaPlayer01Simple;work003;55;57.296;0.000;57.296
trainGaPlayer01Simple;work003;56;55.405;0.013;55.536
trainGaPlayer01Simple;work003;57;55.317;0.008;55.401
trainGaPlayer01Simple;work003;58;58.257;0.018;58.434
trainGaPlayer01Simple;work003;59;71.389;0.000;71.389
trainGaPlayer01Simple;work003;60;61.050;0.004;61.087
trainGaPlayer01Simple;work003;61;52.374;0.011;52.486
trainGaPlayer01Simple;work003;62;64.837;0.024;65.079
trainGaPlayer01Simple;work003;63;64.261;0.011;63.986
trainGaPlayer01Simple;work003;64;65.523;0.008;65.607
trainGaPlayer01Simple;work003;65;66.375;0.004;65.878
trainGaPlayer01Simple;work003;66;58.583;0.000;58.583
trainGaPlayer01Simple;work003;67;62.575;0.005;62.622
trainGaPlayer01Simple;work003;68;64.095;0.007;64.161
trainGaPlayer01Simple;work003;69;63.643;0.013;63.774
trainGaPlayer01Simple;work003;70;82.384;0.008;78.133
trainGaPlayer01Simple;work003;71;73.785;0.000;73.785
trainGaPlayer01Simple;work003;72;77.712;0.013;77.843
trainGaPlayer01Simple;work003;73;76.058;0.007;74.679
trainGaPlayer01Simple;work003;74;86.325;0.000;86.025
trainGaPlayer01Simple;work003;75;89.186;0.023;89.419
trainGaPlayer01Simple;work003;76;93.551;0.017;92.447
trainGaPlayer01Simple;work003;77;89.632;0.040;86.610
trainGaPlayer01Simple;work003;78;86.619;0.017;86.670
trainGaPlayer01Simple;work003;79;91.991;0.012;92.108
trainGaPlayer01Simple;work003;80;95.183;0.006;93.415
trainGaPlayer01Simple;work003;81;102.707;0.020;100.569
trainGaPlayer01Simple;work003;82;102.273;0.011;100.623
trainGaPlayer01Simple;work003;83;97.956;0.018;97.413
trainGaPlayer01Simple;work003;84;111.390;0.036;107.234
trainGaPlayer01Simple;work003;85;107.131;0.051;107.325
trainGaPlayer01Simple;work003;86;116.502;0.044;114.600
trainGaPlayer01Simple;work003;87;112.151;0.030;110.691
trainGaPlayer01Simple;work003;88;119.747;0.058;111.898
trainGaPlayer01Simple;work003;89;127.193;0.053;118.067
trainGaPlayer01Simple;work003;90;118.412;0.055;113.090
trainGaPlayer01Simple;work003;91;133.153;0.039;126.681
trainGaPlayer01Simple;work003;92;127.884;0.080;125.115
trainGaPlayer01Simple;work003;93;121.921;0.050;116.741
trainGaPlayer01Simple;work003;94;130.197;0.057;123.399
trainGaPlayer01Simple;work003;95;131.995;0.069;123.380
trainGaPlayer01Simple;work003;96;139.656;0.085;123.395
trainGaPlayer01Simple;work003;97;133.982;0.038;124.970
trainGaPlayer01Simple;work003;98;123.462;0.056;117.325
trainGaPlayer01Simple;work003;99;135.980;0.025;127.621
trainGaPlayer01Simple;work003;100;132.403;0.066;122.743
trainGaPlayer01Simple;work003;101;132.665;0.048;126.786
trainGaPlayer01Simple;work003;102;145.237;0.079;131.663
trainGaPlayer01Simple;work003;103;144.311;0.107;137.123
trainGaPlayer01Simple;work003;104;154.315;0.104;137.819
trainGaPlayer01Simple;work003;105;142.190;0.110;129.164
trainGaPlayer01Simple;work003;106;143.539;0.111;126.619
trainGaPlayer01Simple;work003;107;141.801;0.092;129.736
trainGaPlayer01Simple;work003;108;147.624;0.119;133.655
trainGaPlayer01Simple;work003;109;149.915;0.074;134.555
trainGaPlayer01Simple;work003;110;166.292;0.131;140.355
trainGaPlayer01Simple;work003;111;171.528;0.163;136.406
trainGaPlayer01Simple;work003;112;166.395;0.081;141.136
trainGaPlayer01Simple;work003;113;171.680;0.117;143.394
trainGaPlayer01Simple;work003;114;199.109;0.191;149.011
trainGaPlayer01Simple;work003;115;177.655;0.111;142.746
trainGaPlayer01Simple;work003;116;173.629;0.093;142.326
trainGaPlayer01Simple;work003;117;176.834;0.099;144.355
trainGaPlayer01Simple;work003;118;170.676;0.086;145.086
trainGaPlayer01Simple;work003;119;180.791;0.108;148.229
trainGaPlayer01Simple;work003;120;177.654;0.103;142.227
trainGaPlayer01Simple;work003;121;178.811;0.147;146.053
trainGaPlayer01Simple;work003;122;179.375;0.176;142.780
trainGaPlayer01Simple;work003;123;176.905;0.101;141.688
trainGaPlayer01Simple;work003;124;171.051;0.140;142.962
trainGaPlayer01Simple;work003;125;173.517;0.173;142.986
trainGaPlayer01Simple;work003;126;182.869;0.184;146.642
trainGaPlayer01Simple;work003;127;206.147;0.082;145.466
trainGaPlayer01Simple;work003;128;184.280;0.133;145.841
trainGaPlayer01Simple;work003;129;198.228;0.098;145.040
trainGaPlayer01Simple;work003;130;199.825;0.103;144.342
trainGaPlayer01Simple;work003;131;200.045;0.150;148.522
trainGaPlayer01Simple;work003;132;194.115;0.172;146.393
trainGaPlayer01Simple;work003;133;177.667;0.121;142.915
trainGaPlayer01Simple;work003;134;190.388;0.131;148.028
trainGaPlayer01Simple;work003;135;185.490;0.119;144.994
trainGaPlayer01Simple;work003;136;185.564;0.221;149.188
trainGaPlayer01Simple;work003;137;183.191;0.153;147.381
trainGaPlayer01Simple;work003;138;173.828;0.228;149.489
trainGaPlayer01Simple;work003;139;175.640;0.206;147.798
trainGaPlayer01Simple;work003;140;187.853;0.178;145.393
trainGaPlayer01Simple;work003;141;168.327;0.231;141.623
trainGaPlayer01Simple;work003;142;174.332;0.153;146.735
trainGaPlayer01Simple;work003;143;169.715;0.230;144.496
trainGaPlayer01Simple;work003;144;171.060;0.195;143.722
trainGaPlayer01Simple;work003;145;179.922;0.131;149.131
trainGaPlayer01Simple;work003;146;172.592;0.173;145.089
trainGaPlayer01Simple;work003;147;169.099;0.183;144.559
trainGaPlayer01Simple;work003;148;167.445;0.210;145.281
trainGaPlayer01Simple;work003;149;177.444;0.206;147.191
trainGaPlayer01Simple;work003;150;180.356;0.190;149.648
trainGaPlayer01Simple;work003;151;172.061;0.194;146.759
trainGaPlayer01Simple;work003;152;166.922;0.240;143.383
trainGaPlayer01Simple;work003;153;170.928;0.215;144.634
trainGaPlayer01Simple;work003;154;173.997;0.231;146.938
trainGaPlayer01Simple;work003;155;174.117;0.263;147.444
trainGaPlayer01Simple;work003;156;178.165;0.204;146.937
trainGaPlayer01Simple;work003;157;181.476;0.318;149.407
trainGaPlayer01Simple;work003;158;169.887;0.253;148.169
trainGaPlayer01Simple;work003;159;169.212;0.169;147.956
trainGaPlayer01Simple;work003;160;166.855;0.198;142.644
trainGaPlayer01Simple;work003;161;175.859;0.198;150.444
trainGaPlayer01Simple;work003;162;166.664;0.055;141.056
trainGaPlayer01Simple;work003;163;165.094;0.143;143.765
trainGaPlayer01Simple;work003;164;174.711;0.204;146.701
trainGaPlayer01Simple;work003;165;171.966;0.211;140.600
trainGaPlayer01Simple;work003;166;161.864;0.125;140.839
trainGaPlayer01Simple;work003;167;167.158;0.254;141.972
trainGaPlayer01Simple;work003;168;181.426;0.097;148.642
trainGaPlayer01Simple;work003;169;174.783;0.166;145.527
trainGaPlayer01Simple;work003;170;167.016;0.104;141.877
trainGaPlayer01Simple;work003;171;185.384;0.105;145.070
trainGaPlayer01Simple;work003;172;182.839;0.172;145.877
trainGaPlayer01Simple;work003;173;182.453;0.090;143.792
trainGaPlayer01Simple;work003;174;172.337;0.112;145.774
trainGaPlayer01Simple;work003;175;180.319;0.099;147.098
trainGaPlayer01Simple;work003;176;171.710;0.235;146.790
trainGaPlayer01Simple;work003;177;189.650;0.186;148.001
trainGaPlayer01Simple;work003;178;181.977;0.206;150.093
trainGaPlayer01Simple;work003;179;177.933;0.240;144.965
trainGaPlayer01Simple;work003;180;178.900;0.203;147.017
trainGaPlayer01Simple;work003;181;180.999;0.170;150.723
trainGaPlayer01Simple;work003;182;172.325;0.197;143.546
trainGaPlayer01Simple;work003;183;176.328;0.178;144.887
trainGaPlayer01Simple;work003;184;169.549;0.209;142.263
trainGaPlayer01Simple;work003;185;176.525;0.223;149.095
trainGaPlayer01Simple;work003;186;169.727;0.265;145.598
trainGaPlayer01Simple;work003;187;175.420;0.258;148.820
trainGaPlayer01Simple;work003;188;169.574;0.214;143.383
trainGaPlayer01Simple;work003;189;178.278;0.216;147.856
trainGaPlayer01Simple;work003;190;172.448;0.237;149.019
trainGaPlayer01Simple;work003;191;174.101;0.291;147.446
trainGaPlayer01Simple;work003;192;176.759;0.292;151.560
trainGaPlayer01Simple;work003;193;182.316;0.347;150.107
trainGaPlayer01Simple;work003;194;177.124;0.366;145.922
trainGaPlayer01Simple;work003;195;179.370;0.288;149.945
trainGaPlayer01Simple;work003;196;178.691;0.303;147.420
trainGaPlayer01Simple;work003;197;183.062;0.271;151.828
trainGaPlayer01Simple;work003;198;178.471;0.304;150.926
trainGaPlayer01Simple;work003;199;173.067;0.304;149.750
trainGaPlayer01Simple;work003;200;176.998;0.350;149.858
trainGaPlayer01Simple;work003;201;171.039;0.323;148.152
trainGaPlayer01Simple;work003;202;184.445;0.264;150.668
trainGaPlayer01Simple;work003;203;175.475;0.233;146.141
trainGaPlayer01Simple;work003;204;171.315;0.335;142.387
trainGaPlayer01Simple;work003;205;179.527;0.280;146.659
trainGaPlayer01Simple;work003;206;173.089;0.213;146.471
trainGaPlayer01Simple;work003;207;181.647;0.228;146.590
trainGaPlayer01Simple;work003;208;176.837;0.271;149.654
trainGaPlayer01Simple;work003;209;184.138;0.330;149.976
trainGaPlayer01Simple;work003;210;184.518;0.255;150.694
trainGaPlayer01Simple;work003;211;184.473;0.232;150.225
trainGaPlayer01Simple;work003;212;184.199;0.249;146.182
trainGaPlayer01Simple;work003;213;189.068;0.265;150.744
trainGaPlayer01Simple;work003;214;193.900;0.312;151.310
trainGaPlayer01Simple;work003;215;188.060;0.298;150.953
trainGaPlayer01Simple;work003;216;202.418;0.317;151.653
trainGaPlayer01Simple;work003;217;180.813;0.332;146.893
trainGaPlayer01Simple;work003;218;190.092;0.308;151.351
trainGaPlayer01Simple;work003;219;192.525;0.450;153.605
trainGaPlayer01Simple;work003;220;192.916;0.401;152.271
trainGaPlayer01Simple;work003;221;195.698;0.410;153.525
trainGaPlayer01Simple;work003;222;190.262;0.343;151.252
trainGaPlayer01Simple;work003;223;182.342;0.409;150.401
trainGaPlayer01Simple;work003;224;186.226;0.420;145.889
trainGaPlayer01Simple;work003;225;185.892;0.364;149.489
trainGaPlayer01Simple;work003;226;187.474;0.352;152.626
trainGaPlayer01Simple;work003;227;188.497;0.413;152.463
trainGaPlayer01Simple;work003;228;194.556;0.396;150.818
trainGaPlayer01Simple;work003;229;186.827;0.342;150.265
trainGaPlayer01Simple;work003;230;188.392;0.357;153.360
trainGaPlayer01Simple;work003;231;184.281;0.355;148.218
trainGaPlayer01Simple;work003;232;185.963;0.337;152.420
trainGaPlayer01Simple;work003;233;190.955;0.391;150.494
trainGaPlayer01Simple;work003;234;190.367;0.448;151.857
trainGaPlayer01Simple;work003;235;193.562;0.388;149.693
trainGaPlayer01Simple;work003;236;191.395;0.371;150.775
trainGaPlayer01Simple;work003;237;195.001;0.395;153.199
trainGaPlayer01Simple;work003;238;196.168;0.346;152.819
trainGaPlayer01Simple;work003;239;188.768;0.361;152.498
trainGaPlayer01Simple;work003;240;191.570;0.484;154.519
trainGaPlayer01Simple;work003;241;198.189;0.417;154.168
trainGaPlayer01Simple;work003;242;190.221;0.391;151.095
trainGaPlayer01Simple;work003;243;194.657;0.440;152.363
trainGaPlayer01Simple;work003;244;191.486;0.421;151.874
trainGaPlayer01Simple;work003;245;195.603;0.418;152.709
trainGaPlayer01Simple;work003;246;193.591;0.451;153.101
trainGaPlayer01Simple;work003;247;193.351;0.462;152.208
trainGaPlayer01Simple;work003;248;193.214;0.367;151.829
trainGaPlayer01Simple;work003;249;186.083;0.462;153.935
trainGaPlayer01Simple;work003;250;187.773;0.443;151.200
trainGaPlayer01Simple;work003;251;189.181;0.334;150.135
trainGaPlayer01Simple;work003;252;193.978;0.332;150.486
trainGaPlayer01Simple;work003;253;191.984;0.410;151.664
trainGaPlayer01Simple;work003;254;187.327;0.350;150.259
trainGaPlayer01Simple;work003;255;183.818;0.306;150.381
trainGaPlayer01Simple;work003;256;185.382;0.374;150.888
trainGaPlayer01Simple;work003;257;179.914;0.424;151.977
trainGaPlayer01Simple;work003;258;191.070;0.281;151.530
trainGaPlayer01Simple;work003;259;185.687;0.333;151.920
trainGaPlayer01Simple;work003;260;182.940;0.347;152.173
trainGaPlayer01Simple;work003;261;184.103;0.343;150.396
trainGaPlayer01Simple;work003;262;185.094;0.383;152.076
trainGaPlayer01Simple;work003;263;182.306;0.410;151.603
trainGaPlayer01Simple;work003;264;197.996;0.480;151.251
trainGaPlayer01Simple;work003;265;188.108;0.238;149.337
trainGaPlayer01Simple;work003;266;187.098;0.358;151.755
trainGaPlayer01Simple;work003;267;186.344;0.331;151.779
trainGaPlayer01Simple;work003;268;183.479;0.354;149.449
trainGaPlayer01Simple;work003;269;180.400;0.373;150.248
trainGaPlayer01Simple;work003;270;181.738;0.316;150.050
trainGaPlayer01Simple;work003;271;191.652;0.405;152.276
trainGaPlayer01Simple;work003;272;188.346;0.363;148.708
trainGaPlayer01Simple;work003;273;187.089;0.373;145.049
trainGaPlayer01Simple;work003;274;196.686;0.394;151.834
trainGaPlayer01Simple;work003;275;189.627;0.470;153.250
