id;nr;iterations;kicks;goals;score
trainGaPlayer01B;bob003;100;142.965;0.088;140.804
trainGaPlayer01B;bob003;101;142.557;0.092;140.653
trainGaPlayer01B;bob003;102;143.378;0.061;138.335
trainGaPlayer01B;bob003;103;143.000;0.085;142.768
trainGaPlayer01B;bob003;104;147.924;0.052;139.380
trainGaPlayer01B;bob003;105;147.053;0.049;142.583
trainGaPlayer01B;bob003;106;155.943;0.117;145.847
trainGaPlayer01B;bob003;107;147.926;0.028;139.184
trainGaPlayer01B;bob003;108;149.537;0.091;143.819
trainGaPlayer01B;bob003;109;133.986;0.068;133.784
trainGaPlayer01B;bob003;110;146.771;0.048;139.207
trainGaPlayer01B;bob003;111;142.151;0.047;137.753
trainGaPlayer01B;bob003;112;149.747;0.070;145.612
trainGaPlayer01B;bob003;113;154.886;0.075;143.082
trainGaPlayer01B;bob003;114;154.894;0.045;138.133
trainGaPlayer01B;bob003;115;157.786;0.098;143.379
trainGaPlayer01B;bob003;116;153.670;0.083;146.440
trainGaPlayer01B;bob003;117;150.216;0.108;141.228
trainGaPlayer01B;bob003;118;152.301;0.071;143.270
trainGaPlayer01B;bob003;119;154.209;0.111;146.785
trainGaPlayer01B;bob003;120;160.755;0.090;143.096
trainGaPlayer01B;bob003;121;156.145;0.088;147.937
trainGaPlayer01B;bob003;122;153.494;0.095;142.018
trainGaPlayer01B;bob003;123;153.683;0.164;147.018
trainGaPlayer01B;bob003;124;149.580;0.086;139.913
trainGaPlayer01B;bob003;125;155.149;0.105;148.728
trainGaPlayer01B;bob003;126;161.432;0.087;147.960
trainGaPlayer01B;bob003;127;162.697;0.082;144.860
trainGaPlayer01B;bob003;128;157.880;0.116;147.458
trainGaPlayer01B;bob003;129;164.444;0.119;148.102
trainGaPlayer01B;bob003;130;168.109;0.104;147.936
trainGaPlayer01B;bob003;131;166.827;0.129;147.880
trainGaPlayer01B;bob003;132;171.022;0.048;145.437
trainGaPlayer01B;bob003;133;171.944;0.066;147.455
trainGaPlayer01B;bob003;134;177.389;0.079;151.003
trainGaPlayer01B;bob003;135;175.407;0.098;150.706
trainGaPlayer01B;bob003;136;176.563;0.043;149.356
trainGaPlayer01B;bob003;137;174.266;0.052;148.377
trainGaPlayer01B;bob003;138;178.830;0.087;150.205
trainGaPlayer01B;bob003;139;172.587;0.061;149.993
trainGaPlayer01B;bob003;140;179.873;0.101;149.974
trainGaPlayer01B;bob003;141;175.058;0.076;148.392
trainGaPlayer01B;bob003;142;175.527;0.086;151.144
trainGaPlayer01B;bob003;143;176.669;0.128;154.404
trainGaPlayer01B;bob003;144;177.772;0.111;152.286
trainGaPlayer01B;bob003;145;165.136;0.128;145.836
trainGaPlayer01B;bob003;146;178.404;0.107;152.017
trainGaPlayer01B;bob003;147;186.857;0.094;153.040
trainGaPlayer01B;bob003;148;176.832;0.131;152.821
trainGaPlayer01B;bob003;149;177.961;0.131;155.046
trainGaPlayer01B;bob003;150;169.749;0.108;149.015
trainGaPlayer01B;bob003;151;179.129;0.128;148.940
trainGaPlayer01B;bob003;152;172.393;0.131;152.628
trainGaPlayer01B;bob003;153;173.536;0.071;147.124
trainGaPlayer01B;bob003;154;168.829;0.110;151.978
trainGaPlayer01B;bob003;155;179.938;0.127;153.243
trainGaPlayer01B;bob003;156;172.577;0.110;153.261
trainGaPlayer01B;bob003;157;178.489;0.122;153.439
trainGaPlayer01B;bob003;158;178.186;0.150;155.026
trainGaPlayer01B;bob003;159;180.887;0.072;148.237
trainGaPlayer01B;bob003;160;181.574;0.135;152.514
trainGaPlayer01B;bob003;161;179.712;0.156;156.020
trainGaPlayer01B;bob003;162;176.034;0.135;155.195
trainGaPlayer01B;bob003;163;176.736;0.127;152.861
trainGaPlayer01B;bob003;164;173.025;0.213;157.675
trainGaPlayer01B;bob003;165;189.317;0.213;159.072
trainGaPlayer01B;bob003;166;177.038;0.233;158.637
trainGaPlayer01B;bob003;167;178.561;0.167;151.176
trainGaPlayer01B;bob003;168;183.202;0.184;157.368
trainGaPlayer01B;bob003;169;186.979;0.138;155.106
trainGaPlayer01B;bob003;170;184.222;0.184;156.680
trainGaPlayer01B;bob003;171;189.632;0.163;156.185
trainGaPlayer01B;bob003;172;187.365;0.152;154.618
trainGaPlayer01B;bob003;173;180.588;0.146;152.847
trainGaPlayer01B;bob003;174;180.968;0.198;159.475
trainGaPlayer01B;bob003;175;177.879;0.155;149.890
trainGaPlayer01B;bob003;176;173.782;0.163;153.767
trainGaPlayer01B;bob003;177;172.873;0.162;151.111
trainGaPlayer01B;bob003;178;157.558;0.202;150.629
trainGaPlayer01B;bob003;179;165.058;0.151;151.627
trainGaPlayer01B;bob003;180;169.374;0.240;155.762
trainGaPlayer01B;bob003;181;164.467;0.228;156.586
trainGaPlayer01B;bob003;182;162.919;0.229;152.989
trainGaPlayer01B;bob003;183;164.047;0.177;152.672
trainGaPlayer01B;bob003;184;167.143;0.141;149.373
trainGaPlayer01B;bob003;185;170.002;0.249;156.932
trainGaPlayer01B;bob003;186;160.121;0.252;151.397
trainGaPlayer01B;bob003;187;165.364;0.304;159.227
trainGaPlayer01B;bob003;188;164.610;0.317;159.885
trainGaPlayer01B;bob003;189;163.627;0.205;155.058
trainGaPlayer01B;bob003;190;166.035;0.290;156.246
trainGaPlayer01B;bob003;191;171.544;0.270;160.940
trainGaPlayer01B;bob003;192;167.957;0.207;153.397
trainGaPlayer01B;bob003;193;170.270;0.263;157.344
trainGaPlayer01B;bob003;194;169.200;0.284;158.666
trainGaPlayer01B;bob003;195;189.428;0.266;161.791
trainGaPlayer01B;bob003;196;181.749;0.218;158.240
trainGaPlayer01B;bob003;197;184.889;0.183;157.197
trainGaPlayer01B;bob003;198;181.216;0.302;164.110
trainGaPlayer01B;bob003;199;180.454;0.284;163.174
trainGaPlayer01B;bob003;200;175.217;0.332;163.108
trainGaPlayer01B;bob003;201;174.636;0.278;159.636
trainGaPlayer01B;bob003;202;169.808;0.317;163.757
trainGaPlayer01B;bob003;203;170.267;0.309;160.862
trainGaPlayer01B;bob003;204;166.326;0.268;154.962
trainGaPlayer01B;bob003;205;165.360;0.286;158.941
trainGaPlayer01B;bob003;206;166.288;0.361;162.939
trainGaPlayer01B;bob003;207;167.516;0.288;159.819
trainGaPlayer01B;bob003;208;157.137;0.329;160.588
trainGaPlayer01B;bob003;209;157.017;0.374;160.744
trainGaPlayer01B;bob003;210;154.916;0.232;153.231
trainGaPlayer01B;bob003;211;155.762;0.241;153.291
trainGaPlayer01B;bob003;212;157.575;0.383;162.717
trainGaPlayer01B;bob003;213;159.382;0.282;156.036
trainGaPlayer01B;bob003;214;158.451;0.359;161.901
trainGaPlayer01B;bob003;215;163.843;0.302;160.295
trainGaPlayer01B;bob003;216;161.923;0.368;161.151
trainGaPlayer01B;bob003;217;160.322;0.260;158.563
trainGaPlayer01B;bob003;218;158.937;0.335;159.820
trainGaPlayer01B;bob003;219;161.185;0.364;162.083
trainGaPlayer01B;bob003;220;156.087;0.425;164.256
trainGaPlayer01B;bob003;221;156.536;0.388;162.069
trainGaPlayer01B;bob003;222;158.695;0.402;161.719
trainGaPlayer01B;bob003;223;153.270;0.310;156.844
trainGaPlayer01B;bob003;224;158.231;0.231;156.732
trainGaPlayer01B;bob003;225;154.204;0.336;157.705
trainGaPlayer01B;bob003;226;156.308;0.270;152.924
trainGaPlayer01B;bob003;227;155.461;0.253;154.517
trainGaPlayer01B;bob003;228;157.511;0.415;163.956
trainGaPlayer01B;bob003;229;157.435;0.342;160.648
trainGaPlayer01B;bob003;230;157.083;0.273;156.672
trainGaPlayer01B;bob003;231;149.814;0.354;158.796
trainGaPlayer01B;bob003;232;152.190;0.320;156.441
trainGaPlayer01B;bob003;233;159.961;0.312;158.633
trainGaPlayer01B;bob003;234;156.884;0.278;153.304
trainGaPlayer01B;bob003;235;160.769;0.365;158.294
trainGaPlayer01B;bob003;236;165.038;0.321;161.572
trainGaPlayer01B;bob003;237;158.012;0.453;161.703
trainGaPlayer01B;bob003;238;155.102;0.313;155.101
trainGaPlayer01B;bob003;239;160.914;0.351;160.912
trainGaPlayer01B;bob003;240;167.314;0.297;160.688
trainGaPlayer01B;bob003;241;159.218;0.303;157.659
trainGaPlayer01B;bob003;242;167.065;0.287;159.832
trainGaPlayer01B;bob003;243;167.267;0.368;161.576
trainGaPlayer01B;bob003;244;167.118;0.340;162.834
trainGaPlayer01B;bob003;245;160.554;0.318;161.007
trainGaPlayer01B;bob003;246;157.648;0.326;158.126
trainGaPlayer01B;bob003;247;168.905;0.392;165.802
trainGaPlayer01B;bob003;248;160.899;0.426;166.152
trainGaPlayer01B;bob003;249;158.187;0.435;164.472
trainGaPlayer01B;bob003;250;166.088;0.496;168.244
trainGaPlayer01B;bob003;251;162.453;0.401;162.458
trainGaPlayer01B;bob003;252;160.529;0.478;167.541
trainGaPlayer01B;bob003;253;156.939;0.478;166.244
trainGaPlayer01B;bob003;254;152.945;0.347;158.324
trainGaPlayer01B;bob003;255;155.279;0.572;172.470
trainGaPlayer01B;bob003;256;153.398;0.487;167.483
trainGaPlayer01B;bob003;257;155.687;0.477;164.993
trainGaPlayer01B;bob003;258;151.209;0.497;164.319
trainGaPlayer01B;bob003;259;150.183;0.526;165.142
trainGaPlayer01B;bob003;260;148.426;0.614;169.151
trainGaPlayer01B;bob003;261;145.903;0.533;166.303
trainGaPlayer01B;bob003;262;142.812;0.630;166.721
trainGaPlayer01B;bob003;263;142.438;0.525;159.485
trainGaPlayer01B;bob003;264;147.550;0.679;170.008
trainGaPlayer01B;bob003;265;145.744;0.600;163.583
trainGaPlayer01B;bob003;266;147.300;0.711;169.614
trainGaPlayer01B;bob003;267;146.056;0.794;173.953
trainGaPlayer01B;bob003;268;138.177;0.716;168.145
trainGaPlayer01B;bob003;269;143.827;0.596;164.624
trainGaPlayer01B;bob003;270;145.108;0.660;167.204
trainGaPlayer01B;bob003;271;142.062;0.786;174.579
trainGaPlayer01B;bob003;272;144.108;0.681;168.710
trainGaPlayer01B;bob003;273;135.531;0.706;166.616
trainGaPlayer01B;bob003;274;143.993;0.583;162.863
trainGaPlayer01B;bob003;275;140.189;0.662;166.938
trainGaPlayer01B;bob003;276;141.057;0.651;166.937
trainGaPlayer01B;bob003;277;141.297;0.623;166.261
trainGaPlayer01B;bob003;278;145.148;0.712;171.870
trainGaPlayer01B;bob003;279;141.156;0.698;169.570
trainGaPlayer01B;bob003;280;139.195;0.602;161.028
trainGaPlayer01B;bob003;281;137.922;0.671;164.839
trainGaPlayer01B;bob003;282;138.409;0.687;168.172
trainGaPlayer01B;bob003;283;142.058;0.730;169.115
trainGaPlayer01B;bob003;284;140.503;0.654;167.807
trainGaPlayer01B;bob003;285;153.353;0.636;173.582
trainGaPlayer01B;bob003;286;148.195;0.483;160.848
trainGaPlayer01B;bob003;287;145.434;0.601;165.076
trainGaPlayer01B;bob003;288;147.145;0.543;164.298
trainGaPlayer01B;bob003;289;146.281;0.554;161.004
trainGaPlayer01B;bob003;290;142.012;0.506;157.215
trainGaPlayer01B;bob003;291;138.627;0.596;162.981
trainGaPlayer01B;bob003;292;137.063;0.668;162.411
trainGaPlayer01B;bob003;293;141.507;0.576;163.282
trainGaPlayer01B;bob003;294;142.216;0.458;157.626
trainGaPlayer01B;bob003;295;147.570;0.521;163.720
trainGaPlayer01B;bob003;296;145.529;0.497;160.769
trainGaPlayer01B;bob003;297;143.543;0.646;169.509
trainGaPlayer01B;bob003;298;142.472;0.534;162.091
trainGaPlayer01B;bob003;299;148.002;0.489;160.157
trainGaPlayer01B;bob003;300;149.196;0.525;165.396
trainGaPlayer01B;bob003;301;140.042;0.733;168.498
trainGaPlayer01B;bob003;302;148.531;0.528;167.022
trainGaPlayer01B;bob003;303;149.293;0.626;171.388
trainGaPlayer01B;bob003;304;137.649;0.494;157.146
trainGaPlayer01B;bob003;305;143.512;0.594;165.974
trainGaPlayer01B;bob003;306;148.236;0.520;164.343
trainGaPlayer01B;bob003;307;147.412;0.608;167.319
trainGaPlayer01B;bob003;308;148.430;0.600;167.363
trainGaPlayer01B;bob003;309;145.856;0.606;170.192
trainGaPlayer01B;bob003;310;149.307;0.561;168.062
trainGaPlayer01B;bob003;311;138.393;0.511;155.279
trainGaPlayer01B;bob003;312;147.740;0.654;170.682
trainGaPlayer01B;bob003;313;147.520;0.544;163.079
trainGaPlayer01B;bob003;314;148.456;0.476;157.075
trainGaPlayer01B;bob003;315;146.340;0.505;163.542
trainGaPlayer01B;bob003;316;139.128;0.677;167.428
trainGaPlayer01B;bob003;317;145.800;0.555;164.170
trainGaPlayer01B;bob003;318;143.114;0.544;162.884
trainGaPlayer01B;bob003;319;147.239;0.535;164.661
trainGaPlayer01B;bob003;320;147.559;0.484;163.462
trainGaPlayer01B;bob003;321;144.300;0.428;156.847
trainGaPlayer01B;bob003;322;143.837;0.546;163.540
trainGaPlayer01B;bob003;323;143.217;0.533;163.299
trainGaPlayer01B;bob003;324;151.673;0.543;169.562
trainGaPlayer01B;bob003;325;145.911;0.559;161.232
trainGaPlayer01B;bob003;326;151.535;0.495;167.528
trainGaPlayer01B;bob003;327;144.904;0.470;159.915
trainGaPlayer01B;bob003;328;147.357;0.515;164.174
trainGaPlayer01B;bob003;329;151.304;0.394;155.718
trainGaPlayer01B;bob003;330;148.514;0.451;160.198
trainGaPlayer01B;bob003;331;147.305;0.507;164.808
trainGaPlayer01B;bob003;332;151.021;0.559;166.734
trainGaPlayer01B;bob003;333;148.395;0.444;161.823
trainGaPlayer01B;bob003;334;153.689;0.502;166.372
trainGaPlayer01B;bob003;335;152.064;0.462;163.839
trainGaPlayer01B;bob003;336;152.631;0.521;164.191
trainGaPlayer01B;bob003;337;151.586;0.556;171.008
trainGaPlayer01B;bob003;338;146.811;0.546;166.693
trainGaPlayer01B;bob003;339;147.314;0.638;167.886
trainGaPlayer01B;bob003;340;154.722;0.426;158.101
trainGaPlayer01B;bob003;341;153.188;0.566;167.951
trainGaPlayer01B;bob003;342;155.639;0.523;168.402
trainGaPlayer01B;bob003;343;148.241;0.632;169.678
trainGaPlayer01B;bob003;344;150.603;0.602;170.234
trainGaPlayer01B;bob003;345;147.252;0.681;172.616
trainGaPlayer01B;bob003;346;151.815;0.492;163.438
trainGaPlayer01B;bob003;347;146.216;0.604;167.404
trainGaPlayer01B;bob003;348;152.877;0.596;167.739
trainGaPlayer01B;bob003;349;152.400;0.596;169.186
trainGaPlayer01B;bob003;350;150.274;0.578;169.730
trainGaPlayer01B;bob003;351;149.656;0.616;172.152
trainGaPlayer01B;bob003;352;148.872;0.602;168.732
trainGaPlayer01B;bob003;353;142.892;0.615;164.808
trainGaPlayer01B;bob003;354;144.287;0.654;169.686
trainGaPlayer01B;bob003;355;145.189;0.682;168.109
trainGaPlayer01B;bob003;356;143.290;0.602;162.599
trainGaPlayer01B;bob003;357;144.649;0.747;168.703
trainGaPlayer01B;bob003;358;143.625;0.592;161.018
trainGaPlayer01B;bob003;359;152.450;0.597;169.023
trainGaPlayer01B;bob003;360;151.192;0.640;172.167
trainGaPlayer01B;bob003;361;148.533;0.637;166.750
trainGaPlayer01B;bob003;362;148.235;0.536;165.809
trainGaPlayer01B;bob003;363;147.316;0.668;174.133
trainGaPlayer01B;bob003;364;142.360;0.734;170.364
trainGaPlayer01B;bob003;365;149.051;0.630;169.969
trainGaPlayer01B;bob003;366;147.992;0.583;170.062
trainGaPlayer01B;bob003;367;145.008;0.634;171.141
trainGaPlayer01B;bob003;368;148.302;0.620;169.350
trainGaPlayer01B;bob003;369;146.407;0.560;166.203
trainGaPlayer01B;bob003;370;147.365;0.569;165.977
trainGaPlayer01B;bob003;371;141.158;0.790;173.276
trainGaPlayer01B;bob003;372;147.682;0.549;164.414
trainGaPlayer01B;bob003;373;140.002;0.774;173.283
trainGaPlayer01B;bob003;374;148.290;0.609;168.412
trainGaPlayer01B;bob003;375;141.015;0.701;170.442
trainGaPlayer01B;bob003;376;142.642;0.666;168.760
trainGaPlayer01B;bob003;377;142.173;0.652;163.581
trainGaPlayer01B;bob003;378;146.385;0.672;170.343
trainGaPlayer01B;bob003;379;146.742;0.582;165.266
trainGaPlayer01B;bob003;380;145.240;0.615;166.824
trainGaPlayer01B;bob003;381;142.963;0.713;169.983
trainGaPlayer01B;bob003;382;146.030;0.640;169.663
trainGaPlayer01B;bob003;383;143.151;0.702;170.698
trainGaPlayer01B;bob003;384;144.671;0.730;170.642
trainGaPlayer01B;bob003;385;140.549;0.736;167.147
trainGaPlayer01B;bob003;386;141.734;0.653;164.319
trainGaPlayer01B;bob003;387;144.409;0.722;171.350
trainGaPlayer01B;bob003;388;141.415;0.671;167.088
trainGaPlayer01B;bob003;389;149.444;0.705;176.733
trainGaPlayer01B;bob003;390;145.838;0.706;173.662
trainGaPlayer01B;bob003;391;141.896;0.639;165.818
trainGaPlayer01B;bob003;392;144.975;0.754;170.625
trainGaPlayer01B;bob003;393;141.592;0.792;175.542
trainGaPlayer01B;bob003;394;146.163;0.768;176.423
trainGaPlayer01B;bob003;395;145.688;0.606;167.342
trainGaPlayer01B;bob003;396;143.060;0.913;176.799
trainGaPlayer01B;bob003;397;145.425;0.835;179.184
trainGaPlayer01B;bob003;398;140.711;0.783;172.423
trainGaPlayer01B;bob003;399;144.161;0.818;179.853
trainGaPlayer01B;bob003;400;146.242;0.756;173.365
trainGaPlayer01B;bob003;401;145.118;0.838;179.800
trainGaPlayer01B;bob003;402;137.362;0.893;175.770
trainGaPlayer01B;bob003;403;140.969;0.775;171.571
trainGaPlayer01B;bob003;404;150.116;0.757;173.403
trainGaPlayer01B;bob003;405;135.187;0.891;173.499
trainGaPlayer01B;bob003;406;138.156;0.814;174.175
trainGaPlayer01B;bob003;407;140.670;0.920;179.808
trainGaPlayer01B;bob003;408;139.101;0.820;171.797
trainGaPlayer01B;bob003;409;134.461;0.904;173.480
trainGaPlayer01B;bob003;410;146.869;0.786;172.473
trainGaPlayer01B;bob003;411;141.221;0.777;174.034
trainGaPlayer01B;bob003;412;145.752;0.791;174.919
trainGaPlayer01B;bob003;413;143.056;0.838;177.891
trainGaPlayer01B;bob003;414;143.426;0.927;183.171
trainGaPlayer01B;bob003;415;139.498;0.883;176.733
trainGaPlayer01B;bob003;416;138.595;0.949;181.607
trainGaPlayer01B;bob003;417;137.583;0.899;177.777
trainGaPlayer01B;bob003;418;137.699;0.918;177.071
trainGaPlayer01B;bob003;419;134.313;0.780;168.232
trainGaPlayer01B;bob003;420;130.938;0.849;167.753
trainGaPlayer01B;bob003;421;133.859;0.876;173.070
trainGaPlayer01B;bob003;422;135.125;0.892;174.912
trainGaPlayer01B;bob003;423;139.681;0.762;173.681
trainGaPlayer01B;bob003;424;137.772;0.836;174.960
trainGaPlayer01B;bob003;425;135.189;0.868;174.224
trainGaPlayer01B;bob003;426;135.331;0.856;175.791
trainGaPlayer01B;bob003;427;136.390;0.910;177.831
trainGaPlayer01B;bob003;428;137.519;0.825;173.840
trainGaPlayer01B;bob003;429;140.492;0.760;172.467
trainGaPlayer01B;bob003;430;143.539;0.922;179.186
trainGaPlayer01B;bob003;431;141.530;1.102;189.297
trainGaPlayer01B;bob003;432;143.128;0.978;183.153
trainGaPlayer01B;bob003;433;143.655;1.018;183.745
trainGaPlayer01B;bob003;434;135.794;0.841;171.455
trainGaPlayer01B;bob003;435;138.418;0.902;178.414
trainGaPlayer01B;bob003;436;136.444;0.997;178.725
trainGaPlayer01B;bob003;437;134.682;1.057;183.786
trainGaPlayer01B;bob003;438;134.380;1.069;184.553
trainGaPlayer01B;bob003;439;137.570;1.016;183.862
trainGaPlayer01B;bob003;440;138.594;0.992;183.854
trainGaPlayer01B;bob003;441;135.268;1.005;179.922
trainGaPlayer01B;bob003;442;137.771;0.925;179.820
trainGaPlayer01B;bob003;443;143.644;0.913;177.552
trainGaPlayer01B;bob003;444;147.150;0.888;181.773
trainGaPlayer01B;bob003;445;148.548;0.829;180.963
trainGaPlayer01B;bob003;446;149.308;0.861;183.072
trainGaPlayer01B;bob003;447;140.296;0.981;180.613
trainGaPlayer01B;bob003;448;148.114;0.912;181.958
trainGaPlayer01B;bob003;449;144.941;0.991;182.998
trainGaPlayer01B;bob003;450;151.559;0.982;191.204
trainGaPlayer01B;bob003;451;149.649;0.846;180.448
trainGaPlayer01B;bob003;452;150.374;0.875;182.608
trainGaPlayer01B;bob003;453;154.271;1.061;195.313
trainGaPlayer01B;bob003;454;152.382;0.798;179.673
trainGaPlayer01B;bob003;455;150.557;0.817;179.272
trainGaPlayer01B;bob003;456;149.637;0.886;182.955
trainGaPlayer01B;bob003;457;155.492;0.905;187.341
trainGaPlayer01B;bob003;458;150.957;0.895;182.819
trainGaPlayer01B;bob003;459;142.049;1.116;191.653
trainGaPlayer01B;bob003;460;143.641;1.008;186.832
trainGaPlayer01B;bob003;461;141.008;1.067;185.881
trainGaPlayer01B;bob003;462;152.155;0.986;190.469
trainGaPlayer01B;bob003;463;143.812;1.057;189.697
trainGaPlayer01B;bob003;464;141.217;1.229;195.566
trainGaPlayer01B;bob003;465;140.144;1.112;187.634
trainGaPlayer01B;bob003;466;149.980;1.066;190.012
trainGaPlayer01B;bob003;467;143.376;1.082;186.386
trainGaPlayer01B;bob003;468;147.250;1.082;190.815
trainGaPlayer01B;bob003;469;144.021;0.963;184.331
trainGaPlayer01B;bob003;470;144.095;1.132;195.646
trainGaPlayer01B;bob003;471;142.660;1.143;189.240
trainGaPlayer01B;bob003;472;149.059;1.122;192.731
trainGaPlayer01B;bob003;473;149.825;1.276;203.126
trainGaPlayer01B;bob003;474;152.284;1.195;200.726
trainGaPlayer01B;bob003;475;152.657;1.022;188.428
trainGaPlayer01B;bob003;476;145.900;1.148;193.956
trainGaPlayer01B;bob003;477;151.578;1.144;197.900
trainGaPlayer01B;bob003;478;149.226;1.175;198.289
trainGaPlayer01B;bob003;479;149.555;1.348;205.180
trainGaPlayer01B;bob003;480;149.436;1.129;193.518
