trainGaId;populationNr;iterations;score
trainGa05fitFac03b;w005;1;22.007
trainGa05fitFac03b;w005;2;54.971
trainGa05fitFac03b;w005;3;55.989
trainGa05fitFac03b;w005;4;112.781
trainGa05fitFac03b;w005;5;136.388
trainGa05fitFac03b;w005;6;188.050
trainGa05fitFac03b;w005;7;266.936
trainGa05fitFac03b;w005;8;344.981
trainGa05fitFac03b;w005;9;423.705
trainGa05fitFac03b;w005;10;401.806
trainGa05fitFac03b;w005;11;448.596
trainGa05fitFac03b;w005;12;614.902
trainGa05fitFac03b;w005;13;473.233
trainGa05fitFac03b;w005;14;690.943
trainGa05fitFac03b;w005;15;567.066
trainGa05fitFac03b;w005;16;661.287
trainGa05fitFac03b;w005;17;566.384
trainGa05fitFac03b;w005;18;649.688
trainGa05fitFac03b;w005;19;821.237
trainGa05fitFac03b;w005;20;648.166
trainGa05fitFac03b;w005;21;750.618
trainGa05fitFac03b;w005;22;734.256
trainGa05fitFac03b;w005;23;737.786
trainGa05fitFac03b;w005;24;1061.230
trainGa05fitFac03b;w005;25;931.912
trainGa05fitFac03b;w005;26;1062.919
trainGa05fitFac03b;w005;27;1227.162
trainGa05fitFac03b;w005;28;1566.588
trainGa05fitFac03b;w005;29;1439.938
trainGa05fitFac03b;w005;30;1952.631
trainGa05fitFac03b;w005;31;1789.065
trainGa05fitFac03b;w005;32;1808.771
trainGa05fitFac03b;w005;33;2167.731
trainGa05fitFac03b;w005;34;1891.822
trainGa05fitFac03b;w005;35;2091.003
trainGa05fitFac03b;w005;36;2271.416
trainGa05fitFac03b;w005;37;2227.122
trainGa05fitFac03b;w005;38;2620.537
trainGa05fitFac03b;w005;39;2156.568
trainGa05fitFac03b;w005;40;2569.735
trainGa05fitFac03b;w005;41;2628.024
trainGa05fitFac03b;w005;42;2839.111
trainGa05fitFac03b;w005;43;2918.390
trainGa05fitFac03b;w005;44;2884.308
trainGa05fitFac03b;w005;45;2890.543
trainGa05fitFac03b;w005;46;2620.127
trainGa05fitFac03b;w005;47;2513.712
trainGa05fitFac03b;w005;48;2798.553
trainGa05fitFac03b;w005;49;2668.074
trainGa05fitFac03b;w005;50;2972.531
trainGa05fitFac03b;w005;51;3580.486
trainGa05fitFac03b;w005;52;3737.046
trainGa05fitFac03b;w005;53;3738.663
trainGa05fitFac03b;w005;54;3483.656
trainGa05fitFac03b;w005;55;4427.093
trainGa05fitFac03b;w005;56;5099.800
trainGa05fitFac03b;w005;57;5384.163
trainGa05fitFac03b;w005;58;6188.599
trainGa05fitFac03b;w005;59;6382.438
trainGa05fitFac03b;w005;60;7201.282
trainGa05fitFac03b;w005;61;6667.898
trainGa05fitFac03b;w005;62;7322.811
trainGa05fitFac03b;w005;63;7682.869
trainGa05fitFac03b;w005;64;7395.525
trainGa05fitFac03b;w005;65;7881.276
trainGa05fitFac03b;w005;66;8449.151
trainGa05fitFac03b;w005;67;7883.076
trainGa05fitFac03b;w005;68;7805.512
trainGa05fitFac03b;w005;69;8697.551
trainGa05fitFac03b;w005;70;8439.265
trainGa05fitFac03b;w005;71;7753.763
trainGa05fitFac03b;w005;72;8402.227
trainGa05fitFac03b;w005;73;8022.510
trainGa05fitFac03b;w005;74;8731.101
trainGa05fitFac03b;w005;75;8450.772
trainGa05fitFac03b;w005;76;7905.426
trainGa05fitFac03b;w005;77;8532.828
trainGa05fitFac03b;w005;78;8478.560
trainGa05fitFac03b;w005;79;8931.816
trainGa05fitFac03b;w005;80;8049.423
trainGa05fitFac03b;w005;81;8651.857
trainGa05fitFac03b;w005;82;8147.216
trainGa05fitFac03b;w005;83;8639.355
trainGa05fitFac03b;w005;84;8514.140
trainGa05fitFac03b;w005;85;8546.264
trainGa05fitFac03b;w005;86;8956.901
trainGa05fitFac03b;w005;87;8509.894
trainGa05fitFac03b;w005;88;8919.209
trainGa05fitFac03b;w005;89;9516.034
trainGa05fitFac03b;w005;90;9810.090
trainGa05fitFac03b;w005;91;9169.874
trainGa05fitFac03b;w005;92;10175.606
trainGa05fitFac03b;w005;93;9864.298
trainGa05fitFac03b;w005;94;10107.384
trainGa05fitFac03b;w005;95;10190.563
trainGa05fitFac03b;w005;96;10299.217
trainGa05fitFac03b;w005;97;10119.050
trainGa05fitFac03b;w005;98;10143.683
trainGa05fitFac03b;w005;99;10235.465
trainGa05fitFac03b;w005;100;9788.209
trainGa05fitFac03b;w005;101;10492.945
trainGa05fitFac03b;w005;102;10039.686
trainGa05fitFac03b;w005;103;10728.837
trainGa05fitFac03b;w005;104;10601.131
trainGa05fitFac03b;w005;105;10736.817
trainGa05fitFac03b;w005;106;10692.712
trainGa05fitFac03b;w005;107;10991.962
